projectId,startDate,endDate,ProjValue,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value,ID,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,operations,Submittals Lead Time,3.36,21,99,> 21 days, days,TRUE,2,21,0.5,0.3,0.2,4.2,15.8,4.74,2.37,P-SE-028Scheduleoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,operations,Submittals Rate,0.08,0.8,1,> 80%,%,TRUE,3,15,0.5,0.3,0.15,2.25,12.75,3.825,1.9125,P-SE-028Scheduleoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,quality,Observation Rate,0.0672,0,0.14,> 1/week,/week,TRUE,2,50,0.5,0.2,0.15,7.5,7.5,1.5,0.75,P-SE-028Schedulequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,quality,Observations Closed on Time,0.488,0.8,1,> 80%,%,TRUE,2,63,0.5,0.2,0.45,28.35,16.65,3.33,1.665,P-SE-028Schedulequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,quality,Quality Insp. Attach. Rate,0.48,1,99,> 1/insp.,/insp.,TRUE,2,50,0.5,0.2,0.1,5,5,1,0.5,P-SE-028Schedulequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,quality,Quality Inspection Rate,0.098,0,0.14,> 1/week,/week,TRUE,4,72,0.5,0.2,0.3,21.6,8.4,1.68,0.84,P-SE-028Schedulequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,safety,Incident Detail Quality,0.0722,0.9,1,> 90%,%,TRUE,1,33,0.5,0.15,0.2,6.6,13.4,2.01,1.005,P-SE-028Schedulesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,safety,Incident Rate,1.22,0,0,0, incidents,FALSE,4,34,0.5,0.15,0.35,11.9,23.1,3.465,1.7325,P-SE-028Schedulesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,29,0.5,0.15,0,0,0,0,0,P-SE-028Schedulesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,21,0.5,0.15,0,0,0,0,0,P-SE-028Schedulesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,safety,Safety Insp. Attach. Rate,0.08,1,99,> 1/insp.,/insp.,TRUE,2,3,0.5,0.15,0.15,0.45,14.55,2.1825,1.09125,P-SE-028Schedulesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,safety,Safety Inspection Rate,0.0574,0,0.14,> 1/week,/week,TRUE,3,36,0.5,0.15,0.15,5.4,9.6,1.44,0.72,P-SE-028Schedulesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,Schedule,safety,Safety Training,0.297,0.9,1,> 90%,%,TRUE,3,28,0.5,0.15,0.15,4.2,10.8,1.62,0.81,P-SE-028Schedulesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,communication,Daily Logs Delay,0.87,0,1,Same day, days,FALSE,2,71,0.7,0.1,0.25,17.75,7.25,0.725,0.5075,P-SE-028WC Insurancecommunication,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,communication,Daily Logs Rate,0.39,0,1,> 1/day,/day,TRUE,2,39,0.7,0.1,0.15,5.85,9.15,0.915,0.6405,P-SE-028WC Insurancecommunication,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,communication,Meetings Documentation,0.49,0,1,"Minutes, Topic & Attachment", types,TRUE,1,49,0.7,0.1,0.25,12.25,12.75,1.275,0.8925,P-SE-028WC Insurancecommunication,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,communication,Meetings Rate,0.0658,0,0.14,> 1/week,/week,TRUE,1,47,0.7,0.1,0.35,16.45,18.55,1.855,1.2985,P-SE-028WC Insurancecommunication,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,financial,Budgets Create Date,1.8,-30,0,> 30 days pre kickoff, days prior,TRUE,1,47,0.7,0.05,0.03,1.41,1.59,0.0795,0.05565,P-SE-028WC Insurancefinancial,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,financial,Budgets Usage Rate,0.37,0,1,> 1/proj day,/day,TRUE,4,37,0.7,0.05,0.1,3.7,6.3,0.315,0.2205,P-SE-028WC Insurancefinancial,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,financial,Change Order Time to Close,8.96,0,14,< 14 days, days,FALSE,3,36,0.5,0.2,0.25,9,16,3.2,1.6,P-SE-028WC Insurancefinancial,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,financial,Change Order to Budget Ratio,0.067,0,0.1,< 10%,%,FALSE,3,33,0.7,0.05,0.25,8.25,16.75,0.8375,0.58625,P-SE-028WC Insurancefinancial,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,financial,Contract to Budget Ratio (Deviation),0.12,0,0.25,>25%,%,FALSE,3,48,0.7,0.05,0.15,7.2,7.8,0.39,0.273,P-SE-028WC Insurancefinancial,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,financial,Invoice to Contract Ratio (Deviation),0.067,0,0.1,< 10%,%,FALSE,2,33,0.7,0.05,0.02,0.66,1.34,0.067,0.0469,P-SE-028WC Insurancefinancial,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,financial,Payments to Invoices Ratio (Deviation),0.047,0,0.1,< 10%,%,FALSE,4,53,0.7,0.05,0.2,10.6,9.4,0.47,0.329,P-SE-028WC Insurancefinancial,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,operations,RFIs Closed on Time,0.168,0.8,1,> 80%,%,TRUE,3,26,0.7,0.25,0.1,2.6,7.4,1.85,1.295,P-SE-028WC Insuranceoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,operations,RFIs Lead Time,3.22,7,99,> 7 days, days,TRUE,2,51,0.7,0.25,0.35,17.85,17.15,4.2875,3.00125,P-SE-028WC Insuranceoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,operations,RFIs Rate,0.135,0.3,0.5,30-50%, days,FALSE,2,50,0.5,0.3,0.2,10,10,3,1.5,P-SE-028WC Insuranceoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,operations,Submittals Closed on Time,0.072,0.8,1,> 80%,%,TRUE,3,14,0.7,0.25,0.05,0.7,4.3,1.075,0.7525,P-SE-028WC Insuranceoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,operations,Submittals Lead Time,2.1,21,99,> 21 days, days,TRUE,2,15,0.7,0.25,0.15,2.25,12.75,3.1875,2.23125,P-SE-028WC Insuranceoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,operations,Submittals Rate,0.28,0.8,1,> 80%,%,TRUE,3,40,0.5,0.3,0.15,6,9,2.7,1.35,P-SE-028WC Insuranceoperations,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,quality,Observation Rate,0.0098,0,0.14,> 1/week,/week,TRUE,2,9,0.7,0.05,0.2,1.8,18.2,0.91,0.637,P-SE-028WC Insurancequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,quality,Observations Closed on Time,0.24,0.8,1,> 80%,%,TRUE,2,32,0.7,0.05,0.4,12.8,27.2,1.36,0.952,P-SE-028WC Insurancequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,quality,Quality Insp. Attach. Rate,0.27,1,99,> 1/insp.,/insp.,TRUE,2,29,0.7,0.05,0.1,2.9,7.1,0.355,0.2485,P-SE-028WC Insurancequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,quality,Quality Inspection Rate,0.0224,0,0.14,> 1/week,/week,TRUE,4,18,0.7,0.05,0.3,5.4,24.6,1.23,0.861,P-SE-028WC Insurancequality,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,safety,Incident Detail Quality,0.0646,0.9,1,> 90%,%,TRUE,1,29,0.7,0.55,0.15,4.35,10.65,5.8575,4.10025,P-SE-028WC Insurancesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,safety,Incident Rate,0.72,0,0,0, incidents,FALSE,4,59,0.7,0.55,0.35,20.65,14.35,7.8925,5.52475,P-SE-028WC Insurancesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,38,0.7,0.55,0,0,0,0,0,P-SE-028WC Insurancesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,52,0.7,0.55,0,0,0,0,0,P-SE-028WC Insurancesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,safety,Safety Insp. Attach. Rate,0.72,1,99,> 1/insp.,/insp.,TRUE,2,67,0.7,0.55,0.05,3.35,1.65,0.9075,0.63525,P-SE-028WC Insurancesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,safety,Safety Inspection Rate,0.0588,0,0.14,> 1/week,/week,TRUE,3,37,0.7,0.55,0.2,7.4,12.6,6.93,4.851,P-SE-028WC Insurancesafety,,,,,,,
P-SE-028,3/22/2023,3/11/2025,50000000,WC Insurance,safety,Safety Training,0.459,0.9,1,> 90%,%,TRUE,3,46,0.7,0.55,0.25,11.5,13.5,7.425,5.1975,P-SE-028WC Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,communication,Daily Logs Delay,1.65,0,1,Same day, days,FALSE,2,45,0.6,0.15,0.2,9,11,1.65,0.99,P-MW-029BR Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,communication,Daily Logs Rate,0.55,0,1,> 1/day,/day,TRUE,2,55,0.6,0.15,0.15,8.25,6.75,1.0125,0.6075,P-MW-029BR Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,communication,Meetings Documentation,0.5,0,1,"Minutes, Topic & Attachment", types,TRUE,1,50,0.6,0.15,0.3,15,15,2.25,1.35,P-MW-029BR Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,communication,Meetings Rate,0.0994,0,0.14,> 1/week,/week,TRUE,1,71,0.6,0.15,0.35,24.85,10.15,1.5225,0.9135,P-MW-029BR Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,financial,Budgets Create Date,-10.8,-30,0,> 30 days pre kickoff, days prior,TRUE,1,68,0.6,0.1,0.15,10.2,4.8,0.48,0.288,P-MW-029BR Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,financial,Budgets Usage Rate,0.75,0,1,> 1/proj day,/day,TRUE,4,75,0.6,0.1,0.1,7.5,2.5,0.25,0.15,P-MW-029BR Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,financial,Change Order Time to Close,5.04,0,14,< 14 days, days,FALSE,3,64,0.5,0.2,0.3,19.2,10.8,2.16,1.08,P-MW-029BR Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,financial,Change Order to Budget Ratio,0.008,0,0.1,< 10%,%,FALSE,3,92,0.6,0.1,0.25,23,2,0.2,0.12,P-MW-029BR Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,financial,Contract to Budget Ratio (Deviation),0.185,0,0.25,>25%,%,FALSE,3,74,0.6,0.1,0.1,7.4,2.6,0.26,0.156,P-MW-029BR Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,financial,Invoice to Contract Ratio (Deviation),0.012,0,0.1,< 10%,%,FALSE,2,88,0.6,0.1,0.05,4.4,0.6,0.06,0.036,P-MW-029BR Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,financial,Payments to Invoices Ratio (Deviation),0.007,0,0.1,< 10%,%,FALSE,4,93,0.6,0.1,0.05,4.65,0.35,0.035,0.021,P-MW-029BR Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,operations,RFIs Closed on Time,0.416,0.8,1,> 80%,%,TRUE,3,57,0.6,0.5,0.1,5.7,4.3,2.15,1.29,P-MW-029BR Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,operations,RFIs Lead Time,3.15,7,99,> 7 days, days,TRUE,2,50,0.6,0.5,0.4,20,20,10,6,P-MW-029BR Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,operations,RFIs Rate,0.153,0.3,0.5,30-50%, days,FALSE,2,56,0.5,0.3,0.2,11.2,8.8,2.64,1.32,P-MW-029BR Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,operations,Submittals Closed on Time,0.376,0.8,1,> 80%,%,TRUE,3,52,0.6,0.5,0.05,2.6,2.4,1.2,0.72,P-MW-029BR Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,operations,Submittals Lead Time,10.5,21,99,> 21 days, days,TRUE,2,55,0.6,0.5,0.1,5.5,4.5,2.25,1.35,P-MW-029BR Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,operations,Submittals Rate,0.544,0.8,1,> 80%,%,TRUE,3,73,0.5,0.3,0.15,10.95,4.05,1.215,0.6075,P-MW-029BR Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,quality,Observation Rate,0.0602,0,0.14,> 1/week,/week,TRUE,2,45,0.6,0.05,0.15,6.75,8.25,0.4125,0.2475,P-MW-029BR Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,quality,Observations Closed on Time,0.552,0.8,1,> 80%,%,TRUE,2,71,0.6,0.05,0.35,24.85,10.15,0.5075,0.3045,P-MW-029BR Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,quality,Quality Insp. Attach. Rate,0.39,1,99,> 1/insp.,/insp.,TRUE,2,41,0.6,0.05,0.1,4.1,5.9,0.295,0.177,P-MW-029BR Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,quality,Quality Inspection Rate,0.0868,0,0.14,> 1/week,/week,TRUE,4,64,0.6,0.05,0.4,25.6,14.4,0.72,0.432,P-MW-029BR Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,safety,Incident Detail Quality,0.0855,0.9,1,> 90%,%,TRUE,1,40,0.6,0.2,0.15,6,9,1.8,1.08,P-MW-029BR Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,safety,Incident Rate,0.92,0,0,0, incidents,FALSE,4,49,0.6,0.2,0.2,9.8,10.2,2.04,1.224,P-MW-029BR Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,51,0.6,0.2,0,0,0,0,0,P-MW-029BR Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,44,0.6,0.2,0,0,0,0,0,P-MW-029BR Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,safety,Safety Insp. Attach. Rate,0.41,1,99,> 1/insp.,/insp.,TRUE,2,36,0.6,0.2,0.05,1.8,3.2,0.64,0.384,P-MW-029BR Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,safety,Safety Inspection Rate,0.0602,0,0.14,> 1/week,/week,TRUE,3,38,0.6,0.2,0.3,11.4,18.6,3.72,2.232,P-MW-029BR Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,BR Insurance,safety,Safety Training,0.288,0.9,1,> 90%,%,TRUE,3,27,0.6,0.2,0.3,8.1,21.9,4.38,2.628,P-MW-029BR Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,communication,Daily Logs Delay,0.06,0,1,Same day, days,FALSE,2,98,0.6,0.15,0.3,29.4,0.6,0.09,0.054,P-MW-029CA Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,communication,Daily Logs Rate,0.66,0,1,> 1/day,/day,TRUE,2,66,0.6,0.15,0.2,13.2,6.8,1.02,0.612,P-MW-029CA Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,communication,Meetings Documentation,0.92,0,1,"Minutes, Topic & Attachment", types,TRUE,1,92,0.6,0.15,0.3,27.6,2.4,0.36,0.216,P-MW-029CA Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,communication,Meetings Rate,0.1022,0,0.14,> 1/week,/week,TRUE,1,73,0.6,0.15,0.2,14.6,5.4,0.81,0.486,P-MW-029CA Insurancecommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,financial,Budgets Create Date,-6.6,-30,0,> 30 days pre kickoff, days prior,TRUE,1,61,0.6,0.1,0.05,3.05,1.95,0.195,0.117,P-MW-029CA Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,financial,Budgets Usage Rate,0.5,0,1,> 1/proj day,/day,TRUE,4,50,0.6,0.1,0.03,1.5,1.5,0.15,0.09,P-MW-029CA Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,financial,Change Order Time to Close,4.34,0,14,< 14 days, days,FALSE,3,69,0.5,0.2,0.25,17.25,7.75,1.55,0.775,P-MW-029CA Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,financial,Change Order to Budget Ratio,0.05,0,0.1,< 10%,%,FALSE,3,50,0.6,0.1,0.25,12.5,12.5,1.25,0.75,P-MW-029CA Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,financial,Contract to Budget Ratio (Deviation),0.115,0,0.25,>25%,%,FALSE,3,46,0.6,0.1,0.05,2.3,2.7,0.27,0.162,P-MW-029CA Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,financial,Invoice to Contract Ratio (Deviation),0.035,0,0.1,< 10%,%,FALSE,2,65,0.6,0.1,0.02,1.3,0.7,0.07,0.042,P-MW-029CA Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,financial,Payments to Invoices Ratio (Deviation),0.032,0,0.1,< 10%,%,FALSE,4,68,0.6,0.1,0.35,23.8,11.2,1.12,0.672,P-MW-029CA Insurancefinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,operations,RFIs Closed on Time,0.672,0.8,1,> 80%,%,TRUE,3,89,0.6,0.5,0.1,8.9,1.1,0.55,0.33,P-MW-029CA Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,operations,RFIs Lead Time,5.53,7,99,> 7 days, days,TRUE,2,84,0.6,0.5,0.3,25.2,4.8,2.4,1.44,P-MW-029CA Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,operations,RFIs Rate,0.21,0.3,0.5,30-50%, days,FALSE,2,75,0.5,0.3,0.2,15,5,1.5,0.75,P-MW-029CA Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,operations,Submittals Closed on Time,0.648,0.8,1,> 80%,%,TRUE,3,86,0.6,0.5,0.1,8.6,1.4,0.7,0.42,P-MW-029CA Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,operations,Submittals Lead Time,15.12,21,99,> 21 days, days,TRUE,2,77,0.6,0.5,0.15,11.55,3.45,1.725,1.035,P-MW-029CA Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,operations,Submittals Rate,0.72,0.8,1,> 80%,%,TRUE,3,95,0.5,0.3,0.15,14.25,0.75,0.225,0.1125,P-MW-029CA Insuranceoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,quality,Observation Rate,0.0784,0,0.14,> 1/week,/week,TRUE,2,58,0.6,0.05,0.3,17.4,12.6,0.63,0.378,P-MW-029CA Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,quality,Observations Closed on Time,0.584,0.8,1,> 80%,%,TRUE,2,75,0.6,0.05,0.3,22.5,7.5,0.375,0.225,P-MW-029CA Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,quality,Quality Insp. Attach. Rate,0.73,1,99,> 1/insp.,/insp.,TRUE,2,75,0.6,0.05,0.2,15,5,0.25,0.15,P-MW-029CA Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,quality,Quality Inspection Rate,0.1274,0,0.14,> 1/week,/week,TRUE,4,93,0.6,0.05,0.2,18.6,1.4,0.07,0.042,P-MW-029CA Insurancequality,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,safety,Incident Detail Quality,0.1254,0.9,1,> 90%,%,TRUE,1,61,0.6,0.2,0.2,12.2,7.8,1.56,0.936,P-MW-029CA Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,safety,Incident Rate,0.64,0,0,0, incidents,FALSE,4,63,0.6,0.2,0.2,12.6,7.4,1.48,0.888,P-MW-029CA Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,87,0.6,0.2,0,0,0,0,0,P-MW-029CA Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,60,0.6,0.2,0,0,0,0,0,P-MW-029CA Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,safety,Safety Insp. Attach. Rate,0.86,1,99,> 1/insp.,/insp.,TRUE,2,81,0.6,0.2,0.1,8.1,1.9,0.38,0.228,P-MW-029CA Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,safety,Safety Inspection Rate,0.098,0,0.14,> 1/week,/week,TRUE,3,65,0.6,0.2,0.1,6.5,3.5,0.7,0.42,P-MW-029CA Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,CA Insurance,safety,Safety Training,0.747,0.9,1,> 90%,%,TRUE,3,78,0.6,0.2,0.4,31.2,8.8,1.76,1.056,P-MW-029CA Insurancesafety,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,communication,Daily Logs Delay,1.47,0,1,Same day, days,FALSE,2,51,0.4,0.05,0.3,15.3,14.7,0.735,0.294,P-MW-029Costcommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,communication,Daily Logs Rate,0.56,0,1,> 1/day,/day,TRUE,2,56,0.4,0.05,0.15,8.4,6.6,0.33,0.132,P-MW-029Costcommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,communication,Meetings Documentation,0.74,0,1,"Minutes, Topic & Attachment", types,TRUE,1,74,0.4,0.05,0.35,25.9,9.1,0.455,0.182,P-MW-029Costcommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,communication,Meetings Rate,0.0644,0,0.14,> 1/week,/week,TRUE,1,46,0.4,0.05,0.2,9.2,10.8,0.54,0.216,P-MW-029Costcommunication,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,financial,Budgets Create Date,-25.8,-30,0,> 30 days pre kickoff, days prior,TRUE,1,93,0.4,0.25,0.03,2.79,0.21,0.0525,0.021,P-MW-029Costfinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,financial,Budgets Usage Rate,0.66,0,1,> 1/proj day,/day,TRUE,4,66,0.4,0.25,0.1,6.6,3.4,0.85,0.34,P-MW-029Costfinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,financial,Change Order Time to Close,3.64,0,14,< 14 days, days,FALSE,3,74,0.5,0.2,0.15,11.1,3.9,0.78,0.39,P-MW-029Costfinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,financial,Change Order to Budget Ratio,0.037,0,0.1,< 10%,%,FALSE,3,63,0.4,0.25,0.35,22.05,12.95,3.2375,1.295,P-MW-029Costfinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,financial,Contract to Budget Ratio (Deviation),0.1925,0,0.25,>25%,%,FALSE,3,77,0.4,0.25,0.3,23.1,6.9,1.725,0.69,P-MW-029Costfinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,financial,Invoice to Contract Ratio (Deviation),0.027,0,0.1,< 10%,%,FALSE,2,73,0.4,0.25,0.02,1.46,0.54,0.135,0.054,P-MW-029Costfinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,financial,Payments to Invoices Ratio (Deviation),0.012,0,0.1,< 10%,%,FALSE,4,88,0.4,0.25,0.05,4.4,0.6,0.15,0.06,P-MW-029Costfinancial,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,operations,RFIs Closed on Time,0.616,0.8,1,> 80%,%,TRUE,3,82,0.4,0.45,0.1,8.2,1.8,0.81,0.324,P-MW-029Costoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,operations,RFIs Lead Time,6.93,7,99,> 7 days, days,TRUE,2,100,0.4,0.45,0.3,30,0,0,0,P-MW-029Costoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,operations,RFIs Rate,0.201,0.3,0.5,30-50%, days,FALSE,2,72,0.5,0.3,0.15,10.8,4.2,1.26,0.63,P-MW-029Costoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,operations,Submittals Closed on Time,0.608,0.8,1,> 80%,%,TRUE,3,81,0.4,0.45,0.1,8.1,1.9,0.855,0.342,P-MW-029Costoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,operations,Submittals Lead Time,18.9,21,99,> 21 days, days,TRUE,2,95,0.4,0.45,0.25,23.75,1.25,0.5625,0.225,P-MW-029Costoperations,,,,,,,
P-MW-029,4/21/2023,10/18/2023,500000,Cost,operations,Submittals Rate,0.736,0.8,1,> 80%,%,TRUE,3,97,0.5,0.3,0.1,9.7,0.3,0.09,0.045,P-MW-029Costoperations,,,,,,,
