projectId,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value
P-NE-027,Safety,subcontractorPlanning,labor cost variance,0.123,0,0.05,< 5%,%,FALSE,10,27,0.25,0.4,0.2,5.4,14.6,5.84,1.46
P-NE-027,Safety,subcontractorPlanning,materials cost variance,0.118,0,0.05,< 5%,%,FALSE,10,32,0.25,0.4,0.1,3.2,6.8,2.72,0.68
P-NE-027,Safety,subcontractorPlanning,schedule to bid variance,0.087,0,0.05,< 5%,%,FALSE,9,63,0.25,0.4,0.3,18.9,11.1,4.44,1.11
P-NE-027,Schedule,compliance,avg insurance acquired cycle,11.76,7,14,< 7 days, days,FALSE,7,32,0.4,0.35,0.1,3.2,6.8,2.38,0.952
P-NE-027,Schedule,compliance,avg permit approval cycle,20.8,20,30,< 20 days, days,FALSE,7,46,0.4,0.35,0.4,18.4,21.6,7.56,3.024
P-NE-027,Schedule,compliance,avg sub COI received time,6.75,5,10,< 5 days, days,FALSE,6,65,0.4,0.35,0.2,13,7,2.45,0.98
P-NE-027,Schedule,compliance,permit submission timeliness,0.437,0.95,1,> 95%, days,TRUE,8,46,0.4,0.35,0.3,13.8,16.2,5.67,2.268
P-NE-027,Schedule,designReview,clash detection rate,0.531,0.9,1,> 90%,%,TRUE,9,59,0.4,0.3,0.5,29.5,20.5,6.15,2.46
P-NE-027,Schedule,designReview,drawings usage,0.477,0.9,1,> 90%,%,TRUE,6,53,0.4,0.3,0.25,13.25,11.75,3.525,1.41
P-NE-027,Schedule,designReview,photos usage,0.4,0.5,1.5,> 50%, count,TRUE,4,80,0.4,0.3,0.1,8,2,0.6,0.24
P-NE-027,Schedule,designReview,specifications usage,0.693,0.9,1,> 90%,%,TRUE,6,77,0.4,0.3,0.15,11.55,3.45,1.035,0.414
P-NE-027,Schedule,financialSetup,budget to bid variance,0.0415,0,0.05,< 5%,%,FALSE,9,17,0.4,0.1,0.2,3.4,16.6,1.66,0.664
P-NE-027,Schedule,financialSetup,contingency adequacy,0.044,0.1,0.15,> 10%,%,TRUE,7,44,0.4,0.1,0.3,13.2,16.8,1.68,0.672
P-NE-027,Schedule,financialSetup,days until sub contracts executed,18.3,0.15,21,< 15 days, days,FALSE,8,45,0.4,0.1,0.4,18,22,2.2,0.88
P-NE-027,Schedule,financialSetup,prime contract to budget variance,0.1,0,0.25,> 25%,%,FALSE,10,40,0.4,0.1,0.1,4,6,0.6,0.24
P-NE-027,Schedule,subcontractorPlanning,equipment cost variance,0.085,0,0.05,< 5%,%,FALSE,5,65,0.4,0.25,0.05,3.25,1.75,0.4375,0.175
P-NE-027,Schedule,subcontractorPlanning,gantt chart completion rate,0.627,0.95,1,> 95%,%,TRUE,8,66,0.4,0.25,0.35,23.1,11.9,2.975,1.19
P-NE-027,Schedule,subcontractorPlanning,labor cost variance,0.085,0,0.05,< 5%,%,FALSE,10,65,0.4,0.25,0.2,13,7,1.75,0.7
P-NE-027,Schedule,subcontractorPlanning,materials cost variance,0.092,0,0.05,< 5%,%,FALSE,10,58,0.4,0.25,0.1,5.8,4.2,1.05,0.42
P-NE-027,Schedule,subcontractorPlanning,schedule to bid variance,0.107,0,0.05,< 5%,%,FALSE,9,43,0.4,0.25,0.3,12.9,17.1,4.275,1.71
P-NE-027,WC Insurance,compliance,avg insurance acquired cycle,9.45,7,14,< 7 days, days,FALSE,7,65,0.2,0.2,0.1,6.5,3.5,0.7,0.14
P-NE-027,WC Insurance,compliance,avg permit approval cycle,16.8,20,30,< 20 days, days,FALSE,7,66,0.2,0.2,0.25,16.5,8.5,1.7,0.34
P-NE-027,WC Insurance,compliance,avg sub COI received time,7.55,5,10,< 5 days, days,FALSE,6,49,0.2,0.2,0.45,22.05,22.95,4.59,0.918
P-NE-027,WC Insurance,compliance,permit submission timeliness,0.5415,0.95,1,> 95%, days,TRUE,8,57,0.2,0.2,0.2,11.4,8.6,1.72,0.344
P-NE-027,WC Insurance,designReview,clash detection rate,0.513,0.9,1,> 90%,%,TRUE,9,57,0.2,0.3,0.4,22.8,17.2,5.16,1.032
P-NE-027,WC Insurance,designReview,drawings usage,0.621,0.9,1,> 90%,%,TRUE,6,69,0.2,0.3,0.25,17.25,7.75,2.325,0.465
P-NE-027,WC Insurance,designReview,photos usage,0.385,0.5,1.5,> 50%, count,TRUE,4,77,0.2,0.3,0.2,15.4,4.6,1.38,0.276
P-NE-027,WC Insurance,designReview,specifications usage,0.711,0.9,1,> 90%,%,TRUE,6,79,0.2,0.3,0.15,11.85,3.15,0.945,0.189
P-NE-027,WC Insurance,financialSetup,budget to bid variance,0.0335,0,0.05,< 5%,%,FALSE,9,33,0.2,0.1,0.25,8.25,16.75,1.675,0.335
P-NE-027,WC Insurance,financialSetup,contingency adequacy,0.039,0.1,0.15,> 10%,%,TRUE,7,39,0.2,0.1,0.15,5.85,9.15,0.915,0.183
P-NE-027,WC Insurance,financialSetup,days until sub contracts executed,18.66,0.15,21,< 15 days, days,FALSE,8,39,0.2,0.1,0.2,7.8,12.2,1.22,0.244
P-NE-027,WC Insurance,financialSetup,prime contract to budget variance,0.0725,0,0.25,> 25%,%,FALSE,10,29,0.2,0.1,0.4,11.6,28.4,2.84,0.568
P-NE-027,WC Insurance,subcontractorPlanning,equipment cost variance,0.074,0,0.05,< 5%,%,FALSE,5,76,0.2,0.4,0.05,3.8,1.2,0.48,0.096
P-NE-027,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.399,0.95,1,> 95%,%,TRUE,8,42,0.2,0.4,0.35,14.7,20.3,8.12,1.624
P-NE-027,WC Insurance,subcontractorPlanning,labor cost variance,0.112,0,0.05,< 5%,%,FALSE,10,38,0.2,0.4,0.2,7.6,12.4,4.96,0.992
P-NE-027,WC Insurance,subcontractorPlanning,materials cost variance,0.106,0,0.05,< 5%,%,FALSE,10,44,0.2,0.4,0.1,4.4,5.6,2.24,0.448
P-NE-027,WC Insurance,subcontractorPlanning,schedule to bid variance,0.081,0,0.05,< 5%,%,FALSE,9,69,0.2,0.4,0.3,20.7,9.3,3.72,0.744
P-SE-028,BR Insurance,compliance,avg insurance acquired cycle,10.64,7,14,< 7 days, days,FALSE,7,48,0.25,0.2,0.1,4.8,5.2,1.04,0.26
P-SE-028,BR Insurance,compliance,avg permit approval cycle,17.2,20,30,< 20 days, days,FALSE,7,64,0.25,0.2,0.45,28.8,16.2,3.24,0.81
P-SE-028,BR Insurance,compliance,avg sub COI received time,8.55,5,10,< 5 days, days,FALSE,6,29,0.25,0.2,0.15,4.35,10.65,2.13,0.5325
P-SE-028,BR Insurance,compliance,permit submission timeliness,0.4655,0.95,1,> 95%, days,TRUE,8,49,0.25,0.2,0.3,14.7,15.3,3.06,0.765
P-SE-028,BR Insurance,designReview,clash detection rate,0.486,0.9,1,> 90%,%,TRUE,9,54,0.25,0.35,0.3,16.2,13.8,4.83,1.2075
P-SE-028,BR Insurance,designReview,drawings usage,0.432,0.9,1,> 90%,%,TRUE,6,48,0.25,0.35,0.35,16.8,18.2,6.37,1.5925
P-SE-028,BR Insurance,designReview,photos usage,0.25,0.5,1.5,> 50%, count,TRUE,4,50,0.25,0.35,0.15,7.5,7.5,2.625,0.65625
P-SE-028,BR Insurance,designReview,specifications usage,0.702,0.9,1,> 90%,%,TRUE,6,78,0.25,0.35,0.2,15.6,4.4,1.54,0.385
P-SE-028,BR Insurance,financialSetup,budget to bid variance,0.008,0,0.05,< 5%,%,FALSE,9,84,0.25,0.15,0.25,21,4,0.6,0.15
P-SE-028,BR Insurance,financialSetup,contingency adequacy,0.061,0.1,0.15,> 10%,%,TRUE,7,61,0.25,0.15,0.15,9.15,5.85,0.8775,0.219375
P-SE-028,BR Insurance,financialSetup,days until sub contracts executed,17.04,0.15,21,< 15 days, days,FALSE,8,66,0.25,0.15,0.2,13.2,6.8,1.02,0.255
P-SE-028,BR Insurance,financialSetup,prime contract to budget variance,0.2025,0,0.25,> 25%,%,FALSE,10,81,0.25,0.15,0.4,32.4,7.6,1.14,0.285
P-SE-028,BR Insurance,subcontractorPlanning,equipment cost variance,0.115,0,0.05,< 5%,%,FALSE,5,35,0.25,0.3,0.05,1.75,3.25,0.975,0.24375
P-SE-028,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.3705,0.95,1,> 95%,%,TRUE,8,39,0.25,0.3,0.4,15.6,24.4,7.32,1.83
P-SE-028,BR Insurance,subcontractorPlanning,labor cost variance,0.105,0,0.05,< 5%,%,FALSE,10,45,0.25,0.3,0.15,6.75,8.25,2.475,0.61875
P-SE-028,BR Insurance,subcontractorPlanning,materials cost variance,0.111,0,0.05,< 5%,%,FALSE,10,39,0.25,0.3,0.1,3.9,6.1,1.83,0.4575
P-SE-028,BR Insurance,subcontractorPlanning,schedule to bid variance,0.137,0,0.05,< 5%,%,FALSE,9,13,0.25,0.3,0.3,3.9,26.1,7.83,1.9575
P-SE-028,CA Insurance,compliance,avg insurance acquired cycle,11.13,7,14,< 7 days, days,FALSE,7,41,0.2,0.3,0.1,4.1,5.9,1.77,0.354
P-SE-028,CA Insurance,compliance,avg permit approval cycle,19.6,20,30,< 20 days, days,FALSE,7,52,0.2,0.3,0.5,26,24,7.2,1.44
P-SE-028,CA Insurance,compliance,avg sub COI received time,7.3,5,10,< 5 days, days,FALSE,6,54,0.2,0.3,0.15,8.1,6.9,2.07,0.414
P-SE-028,CA Insurance,compliance,permit submission timeliness,0.3895,0.95,1,> 95%, days,TRUE,8,41,0.2,0.3,0.25,10.25,14.75,4.425,0.885
P-SE-028,CA Insurance,designReview,clash detection rate,0.477,0.9,1,> 90%,%,TRUE,9,53,0.2,0.4,0.15,7.95,7.05,2.82,0.564
P-SE-028,CA Insurance,designReview,drawings usage,0.504,0.9,1,> 90%,%,TRUE,6,56,0.2,0.4,0.15,8.4,6.6,2.64,0.528
P-SE-028,CA Insurance,designReview,photos usage,0.295,0.5,1.5,> 50%, count,TRUE,4,59,0.2,0.4,0.55,32.45,22.55,9.02,1.804
P-SE-028,CA Insurance,designReview,specifications usage,0.387,0.9,1,> 90%,%,TRUE,6,43,0.2,0.4,0.15,6.45,8.55,3.42,0.684
P-SE-028,CA Insurance,financialSetup,budget to bid variance,0.0265,0,0.05,< 5%,%,FALSE,9,47,0.2,0.1,0.25,11.75,13.25,1.325,0.265
P-SE-028,CA Insurance,financialSetup,contingency adequacy,0.07,0.1,0.15,> 10%,%,TRUE,7,70,0.2,0.1,0.1,7,3,0.3,0.06
P-SE-028,CA Insurance,financialSetup,days until sub contracts executed,16.14,0.15,21,< 15 days, days,FALSE,8,81,0.2,0.1,0.2,16.2,3.8,0.38,0.076
P-SE-028,CA Insurance,financialSetup,prime contract to budget variance,0.11,0,0.25,> 25%,%,FALSE,10,44,0.2,0.1,0.45,19.8,25.2,2.52,0.504
P-SE-028,CA Insurance,subcontractorPlanning,equipment cost variance,0.088,0,0.05,< 5%,%,FALSE,5,62,0.2,0.2,0.05,3.1,1.9,0.38,0.076
P-SE-028,CA Insurance,subcontractorPlanning,gantt chart completion rate,0.3515,0.95,1,> 95%,%,TRUE,8,37,0.2,0.2,0.2,7.4,12.6,2.52,0.504
P-SE-028,CA Insurance,subcontractorPlanning,labor cost variance,0.09,0,0.05,< 5%,%,FALSE,10,60,0.2,0.2,0.25,15,10,2,0.4
P-SE-028,CA Insurance,subcontractorPlanning,materials cost variance,0.086,0,0.05,< 5%,%,FALSE,10,64,0.2,0.2,0.1,6.4,3.6,0.72,0.144
P-SE-028,CA Insurance,subcontractorPlanning,schedule to bid variance,0.085,0,0.05,< 5%,%,FALSE,9,65,0.2,0.2,0.4,26,14,2.8,0.56
P-SE-028,Cost,compliance,avg insurance acquired cycle,10.5,7,14,< 7 days, days,FALSE,7,50,0.25,0.15,0.1,5,5,0.75,0.1875
P-SE-028,Cost,compliance,avg permit approval cycle,15,20,30,< 20 days, days,FALSE,7,75,0.25,0.15,0.4,30,10,1.5,0.375
P-SE-028,Cost,compliance,avg sub COI received time,7.5,5,10,< 5 days, days,FALSE,6,50,0.25,0.15,0.2,10,10,1.5,0.375
P-SE-028,Cost,compliance,permit submission timeliness,0.5035,0.95,1,> 95%, days,TRUE,8,53,0.25,0.15,0.3,15.9,14.1,2.115,0.52875
P-SE-028,Cost,designReview,clash detection rate,0.504,0.9,1,> 90%,%,TRUE,9,56,0.25,0.3,0.5,28,22,6.6,1.65
P-SE-028,Cost,designReview,drawings usage,0.63,0.9,1,> 90%,%,TRUE,6,70,0.25,0.3,0.2,14,6,1.8,0.45
P-SE-028,Cost,designReview,photos usage,0.345,0.5,1.5,> 50%, count,TRUE,4,69,0.25,0.3,0.1,6.9,3.1,0.93,0.2325
P-SE-028,Cost,designReview,specifications usage,0.639,0.9,1,> 90%,%,TRUE,6,71,0.25,0.3,0.2,14.2,5.8,1.74,0.435
P-SE-028,Cost,financialSetup,budget to bid variance,0.026,0,0.05,< 5%,%,FALSE,9,48,0.25,0.2,0.15,7.2,7.8,1.56,0.39
P-SE-028,Cost,financialSetup,contingency adequacy,0.067,0.1,0.15,> 10%,%,TRUE,7,67,0.25,0.2,0.4,26.8,13.2,2.64,0.66
P-SE-028,Cost,financialSetup,days until sub contracts executed,18.24,0.15,21,< 15 days, days,FALSE,8,46,0.25,0.2,0.2,9.2,10.8,2.16,0.54
P-SE-028,Cost,financialSetup,prime contract to budget variance,0.1575,0,0.25,> 25%,%,FALSE,10,63,0.25,0.2,0.25,15.75,9.25,1.85,0.4625
P-SE-028,Cost,subcontractorPlanning,equipment cost variance,0.105,0,0.05,< 5%,%,FALSE,5,45,0.25,0.35,0.05,2.25,2.75,0.9625,0.240625
P-SE-028,Cost,subcontractorPlanning,gantt chart completion rate,0.551,0.95,1,> 95%,%,TRUE,8,58,0.25,0.35,0.15,8.7,6.3,2.205,0.55125
P-SE-028,Cost,subcontractorPlanning,labor cost variance,0.091,0,0.05,< 5%,%,FALSE,10,59,0.25,0.35,0.35,20.65,14.35,5.0225,1.255625
P-SE-028,Cost,subcontractorPlanning,materials cost variance,0.093,0,0.05,< 5%,%,FALSE,10,57,0.25,0.35,0.2,11.4,8.6,3.01,0.7525
P-SE-028,Cost,subcontractorPlanning,schedule to bid variance,0.121,0,0.05,< 5%,%,FALSE,9,29,0.25,0.35,0.25,7.25,17.75,6.2125,1.553125
P-SE-028,GL Insurance,compliance,avg insurance acquired cycle,9.59,7,14,< 7 days, days,FALSE,7,63,0.25,0.2,0.1,6.3,3.7,0.74,0.185
P-SE-028,GL Insurance,compliance,avg permit approval cycle,14.6,20,30,< 20 days, days,FALSE,7,77,0.25,0.2,0.25,19.25,5.75,1.15,0.2875
P-SE-028,GL Insurance,compliance,avg sub COI received time,7.95,5,10,< 5 days, days,FALSE,6,41,0.25,0.2,0.5,20.5,29.5,5.9,1.475
P-SE-028,GL Insurance,compliance,permit submission timeliness,0.722,0.95,1,> 95%, days,TRUE,8,76,0.25,0.2,0.15,11.4,3.6,0.72,0.18
P-SE-028,GL Insurance,designReview,clash detection rate,0.603,0.9,1,> 90%,%,TRUE,9,67,0.25,0.3,0.25,16.75,8.25,2.475,0.61875
P-SE-028,GL Insurance,designReview,drawings usage,0.738,0.9,1,> 90%,%,TRUE,6,82,0.25,0.3,0.3,24.6,5.4,1.62,0.405
P-SE-028,GL Insurance,designReview,photos usage,0.29,0.5,1.5,> 50%, count,TRUE,4,58,0.25,0.3,0.15,8.7,6.3,1.89,0.4725
P-SE-028,GL Insurance,designReview,specifications usage,0.747,0.9,1,> 90%,%,TRUE,6,83,0.25,0.3,0.3,24.9,5.1,1.53,0.3825
P-SE-028,GL Insurance,financialSetup,budget to bid variance,0.0325,0,0.05,< 5%,%,FALSE,9,35,0.25,0.15,0.25,8.75,16.25,2.4375,0.609375
P-SE-028,GL Insurance,financialSetup,contingency adequacy,0.038,0.1,0.15,> 10%,%,TRUE,7,38,0.25,0.15,0.2,7.6,12.4,1.86,0.465
P-SE-028,GL Insurance,financialSetup,days until sub contracts executed,19.5,0.15,21,< 15 days, days,FALSE,8,25,0.25,0.15,0.15,3.75,11.25,1.6875,0.421875
P-SE-028,GL Insurance,financialSetup,prime contract to budget variance,0.12,0,0.25,> 25%,%,FALSE,10,48,0.25,0.15,0.4,19.2,20.8,3.12,0.78
P-SE-028,GL Insurance,subcontractorPlanning,equipment cost variance,0.102,0,0.05,< 5%,%,FALSE,5,48,0.25,0.35,0.05,2.4,2.6,0.91,0.2275
P-SE-028,GL Insurance,subcontractorPlanning,gantt chart completion rate,0.4655,0.95,1,> 95%,%,TRUE,8,49,0.25,0.35,0.15,7.35,7.65,2.6775,0.669375
P-SE-028,GL Insurance,subcontractorPlanning,labor cost variance,0.105,0,0.05,< 5%,%,FALSE,10,45,0.25,0.35,0.35,15.75,19.25,6.7375,1.684375
P-SE-028,GL Insurance,subcontractorPlanning,materials cost variance,0.087,0,0.05,< 5%,%,FALSE,10,63,0.25,0.35,0.2,12.6,7.4,2.59,0.6475
P-SE-028,GL Insurance,subcontractorPlanning,schedule to bid variance,0.11,0,0.05,< 5%,%,FALSE,9,40,0.25,0.35,0.25,10,15,5.25,1.3125
P-SE-028,Safety,compliance,avg insurance acquired cycle,11.13,7,14,< 7 days, days,FALSE,7,41,0.25,0.2,0.1,4.1,5.9,1.18,0.295
P-SE-028,Safety,compliance,avg permit approval cycle,19.4,20,30,< 20 days, days,FALSE,7,53,0.25,0.2,0.25,13.25,11.75,2.35,0.5875
P-SE-028,Safety,compliance,avg sub COI received time,7.2,5,10,< 5 days, days,FALSE,6,56,0.25,0.2,0.45,25.2,19.8,3.96,0.99
P-SE-028,Safety,compliance,permit submission timeliness,0.2755,0.95,1,> 95%, days,TRUE,8,29,0.25,0.2,0.2,5.8,14.2,2.84,0.71
P-SE-028,Safety,designReview,clash detection rate,0.414,0.9,1,> 90%,%,TRUE,9,46,0.25,0.3,0.35,16.1,18.9,5.67,1.4175
P-SE-028,Safety,designReview,drawings usage,0.414,0.9,1,> 90%,%,TRUE,6,46,0.25,0.3,0.3,13.8,16.2,4.86,1.215
P-SE-028,Safety,designReview,photos usage,0.295,0.5,1.5,> 50%, count,TRUE,4,59,0.25,0.3,0.15,8.85,6.15,1.845,0.46125
P-SE-028,Safety,designReview,specifications usage,0.531,0.9,1,> 90%,%,TRUE,6,59,0.25,0.3,0.2,11.8,8.2,2.46,0.615
P-SE-028,Safety,financialSetup,budget to bid variance,0.023,0,0.05,< 5%,%,FALSE,9,54,0.25,0.1,0.25,13.5,11.5,1.15,0.2875
P-SE-028,Safety,financialSetup,contingency adequacy,0.042,0.1,0.15,> 10%,%,TRUE,7,42,0.25,0.1,0.15,6.3,8.7,0.87,0.2175
P-SE-028,Safety,financialSetup,days until sub contracts executed,18.84,0.15,21,< 15 days, days,FALSE,8,36,0.25,0.1,0.2,7.2,12.8,1.28,0.32
P-SE-028,Safety,financialSetup,prime contract to budget variance,0.1025,0,0.25,> 25%,%,FALSE,10,41,0.25,0.1,0.4,16.4,23.6,2.36,0.59
P-SE-028,Safety,subcontractorPlanning,equipment cost variance,0.106,0,0.05,< 5%,%,FALSE,5,44,0.25,0.4,0.05,2.2,2.8,1.12,0.28
P-SE-028,Safety,subcontractorPlanning,gantt chart completion rate,0.684,0.95,1,> 95%,%,TRUE,8,72,0.25,0.4,0.35,25.2,9.8,3.92,0.98
P-SE-028,Safety,subcontractorPlanning,labor cost variance,0.093,0,0.05,< 5%,%,FALSE,10,57,0.25,0.4,0.2,11.4,8.6,3.44,0.86
P-SE-028,Safety,subcontractorPlanning,materials cost variance,0.102,0,0.05,< 5%,%,FALSE,10,48,0.25,0.4,0.1,4.8,5.2,2.08,0.52
P-SE-028,Safety,subcontractorPlanning,schedule to bid variance,0.091,0,0.05,< 5%,%,FALSE,9,59,0.25,0.4,0.3,17.7,12.3,4.92,1.23
P-SE-028,Schedule,compliance,avg insurance acquired cycle,10.78,7,14,< 7 days, days,FALSE,7,46,0.4,0.35,0.1,4.6,5.4,1.89,0.756
P-SE-028,Schedule,compliance,avg permit approval cycle,21.6,20,30,< 20 days, days,FALSE,7,42,0.4,0.35,0.4,16.8,23.2,8.12,3.248
P-SE-028,Schedule,compliance,avg sub COI received time,7.95,5,10,< 5 days, days,FALSE,6,41,0.4,0.35,0.2,8.2,11.8,4.13,1.652
P-SE-028,Schedule,compliance,permit submission timeliness,0.285,0.95,1,> 95%, days,TRUE,8,30,0.4,0.35,0.3,9,21,7.35,2.94
P-SE-028,Schedule,designReview,clash detection rate,0.54,0.9,1,> 90%,%,TRUE,9,60,0.4,0.3,0.5,30,20,6,2.4
P-SE-028,Schedule,designReview,drawings usage,0.522,0.9,1,> 90%,%,TRUE,6,58,0.4,0.3,0.25,14.5,10.5,3.15,1.26
P-SE-028,Schedule,designReview,photos usage,0.285,0.5,1.5,> 50%, count,TRUE,4,57,0.4,0.3,0.1,5.7,4.3,1.29,0.516
P-SE-028,Schedule,designReview,specifications usage,0.351,0.9,1,> 90%,%,TRUE,6,39,0.4,0.3,0.15,5.85,9.15,2.745,1.098
P-SE-028,Schedule,financialSetup,budget to bid variance,0.031,0,0.05,< 5%,%,FALSE,9,38,0.4,0.1,0.2,7.6,12.4,1.24,0.496
P-SE-028,Schedule,financialSetup,contingency adequacy,0.061,0.1,0.15,> 10%,%,TRUE,7,61,0.4,0.1,0.3,18.3,11.7,1.17,0.468
P-SE-028,Schedule,financialSetup,days until sub contracts executed,18.84,0.15,21,< 15 days, days,FALSE,8,36,0.4,0.1,0.4,14.4,25.6,2.56,1.024
P-SE-028,Schedule,financialSetup,prime contract to budget variance,0.16,0,0.25,> 25%,%,FALSE,10,64,0.4,0.1,0.1,6.4,3.6,0.36,0.144
P-SE-028,Schedule,subcontractorPlanning,equipment cost variance,0.127,0,0.05,< 5%,%,FALSE,5,23,0.4,0.25,0.05,1.15,3.85,0.9625,0.385
P-SE-028,Schedule,subcontractorPlanning,gantt chart completion rate,0.3325,0.95,1,> 95%,%,TRUE,8,35,0.4,0.25,0.35,12.25,22.75,5.6875,2.275
P-SE-028,Schedule,subcontractorPlanning,labor cost variance,0.104,0,0.05,< 5%,%,FALSE,10,46,0.4,0.25,0.2,9.2,10.8,2.7,1.08
P-SE-028,Schedule,subcontractorPlanning,materials cost variance,0.111,0,0.05,< 5%,%,FALSE,10,39,0.4,0.25,0.1,3.9,6.1,1.525,0.61
P-SE-028,Schedule,subcontractorPlanning,schedule to bid variance,0.097,0,0.05,< 5%,%,FALSE,9,53,0.4,0.25,0.3,15.9,14.1,3.525,1.41
P-SE-028,WC Insurance,compliance,avg insurance acquired cycle,9.03,7,14,< 7 days, days,FALSE,7,71,0.2,0.2,0.1,7.1,2.9,0.58,0.116
P-SE-028,WC Insurance,compliance,avg permit approval cycle,16.6,20,30,< 20 days, days,FALSE,7,67,0.2,0.2,0.25,16.75,8.25,1.65,0.33
P-SE-028,WC Insurance,compliance,avg sub COI received time,8.15,5,10,< 5 days, days,FALSE,6,37,0.2,0.2,0.45,16.65,28.35,5.67,1.134
P-SE-028,WC Insurance,compliance,permit submission timeliness,0.399,0.95,1,> 95%, days,TRUE,8,42,0.2,0.2,0.2,8.4,11.6,2.32,0.464
P-SE-028,WC Insurance,designReview,clash detection rate,0.504,0.9,1,> 90%,%,TRUE,9,56,0.2,0.3,0.4,22.4,17.6,5.28,1.056
P-SE-028,WC Insurance,designReview,drawings usage,0.594,0.9,1,> 90%,%,TRUE,6,66,0.2,0.3,0.25,16.5,8.5,2.55,0.51
P-SE-028,WC Insurance,designReview,photos usage,0.21,0.5,1.5,> 50%, count,TRUE,4,42,0.2,0.3,0.2,8.4,11.6,3.48,0.696
P-SE-028,WC Insurance,designReview,specifications usage,0.549,0.9,1,> 90%,%,TRUE,6,61,0.2,0.3,0.15,9.15,5.85,1.755,0.351
P-SE-028,WC Insurance,financialSetup,budget to bid variance,0.025,0,0.05,< 5%,%,FALSE,9,50,0.2,0.1,0.25,12.5,12.5,1.25,0.25
P-SE-028,WC Insurance,financialSetup,contingency adequacy,0.028,0.1,0.15,> 10%,%,TRUE,7,28,0.2,0.1,0.15,4.2,10.8,1.08,0.216
P-SE-028,WC Insurance,financialSetup,days until sub contracts executed,19.74,0.15,21,< 15 days, days,FALSE,8,21,0.2,0.1,0.2,4.2,15.8,1.58,0.316
P-SE-028,WC Insurance,financialSetup,prime contract to budget variance,0.0425,0,0.25,> 25%,%,FALSE,10,17,0.2,0.1,0.4,6.8,33.2,3.32,0.664
P-SE-028,WC Insurance,subcontractorPlanning,equipment cost variance,0.127,0,0.05,< 5%,%,FALSE,5,23,0.2,0.4,0.05,1.15,3.85,1.54,0.308
P-SE-028,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.3705,0.95,1,> 95%,%,TRUE,8,39,0.2,0.4,0.35,13.65,21.35,8.54,1.708
P-SE-028,WC Insurance,subcontractorPlanning,labor cost variance,0.12,0,0.05,< 5%,%,FALSE,10,30,0.2,0.4,0.2,6,14,5.6,1.12
P-SE-028,WC Insurance,subcontractorPlanning,materials cost variance,0.128,0,0.05,< 5%,%,FALSE,10,22,0.2,0.4,0.1,2.2,7.8,3.12,0.624
P-SE-028,WC Insurance,subcontractorPlanning,schedule to bid variance,0.135,0,0.05,< 5%,%,FALSE,9,15,0.2,0.4,0.3,4.5,25.5,10.2,2.04
P-MW-029,BR Insurance,compliance,avg insurance acquired cycle,9.31,7,14,< 7 days, days,FALSE,7,67,0.25,0.2,0.1,6.7,3.3,0.66,0.165
P-MW-029,BR Insurance,compliance,avg permit approval cycle,13.6,20,30,< 20 days, days,FALSE,7,82,0.25,0.2,0.45,36.9,8.1,1.62,0.405
P-MW-029,BR Insurance,compliance,avg sub COI received time,6.45,5,10,< 5 days, days,FALSE,6,71,0.25,0.2,0.15,10.65,4.35,0.87,0.2175
P-MW-029,BR Insurance,compliance,permit submission timeliness,0.57,0.95,1,> 95%, days,TRUE,8,60,0.25,0.2,0.3,18,12,2.4,0.6
P-MW-029,BR Insurance,designReview,clash detection rate,0.702,0.9,1,> 90%,%,TRUE,9,78,0.25,0.35,0.3,23.4,6.6,2.31,0.5775
P-MW-029,BR Insurance,designReview,drawings usage,0.396,0.9,1,> 90%,%,TRUE,6,44,0.25,0.35,0.35,15.4,19.6,6.86,1.715
P-MW-029,BR Insurance,designReview,photos usage,0.24,0.5,1.5,> 50%, count,TRUE,4,48,0.25,0.35,0.15,7.2,7.8,2.73,0.6825
P-MW-029,BR Insurance,designReview,specifications usage,0.693,0.9,1,> 90%,%,TRUE,6,77,0.25,0.35,0.2,15.4,4.6,1.61,0.4025
P-MW-029,BR Insurance,financialSetup,budget to bid variance,0.0195,0,0.05,< 5%,%,FALSE,9,61,0.25,0.15,0.25,15.25,9.75,1.4625,0.365625
P-MW-029,BR Insurance,financialSetup,contingency adequacy,0.08,0.1,0.15,> 10%,%,TRUE,7,80,0.25,0.15,0.15,12,3,0.45,0.1125
P-MW-029,BR Insurance,financialSetup,days until sub contracts executed,16.68,0.15,21,< 15 days, days,FALSE,8,72,0.25,0.15,0.2,14.4,5.6,0.84,0.21
P-MW-029,BR Insurance,financialSetup,prime contract to budget variance,0.17,0,0.25,> 25%,%,FALSE,10,68,0.25,0.15,0.4,27.2,12.8,1.92,0.48
P-MW-029,BR Insurance,subcontractorPlanning,equipment cost variance,0.073,0,0.05,< 5%,%,FALSE,5,77,0.25,0.3,0.05,3.85,1.15,0.345,0.08625
P-MW-029,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.494,0.95,1,> 95%,%,TRUE,8,52,0.25,0.3,0.4,20.8,19.2,5.76,1.44
