projectId,region,projectManager,impact_category,action_item_type,action_item_id,description,required_action,weight
P-WE-026,West,Alice Brown,Schedule,Submittals,P-WE-026-SUB-05,Submittal - elevator equipment shop drawings,Review technical specifications and approve,73
P-WE-026,West,Alice Brown,WC Insurance,Incidents,P-WE-026-INC-04,Worker injury - minor cut on hand,Complete injury report and safety protocol review,92
P-WE-026,West,Alice Brown,WC Insurance,Inspections,P-WE-026-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,70
P-WE-026,West,Alice Brown,WC Insurance,Late Payment,P-WE-026-LAT-06,Client payment delayed - progress billing,Follow up with client and accounts receivable,45
P-WE-026,West,Alice Brown,WC Insurance,Observations,P-WE-026-OBS-01,Safety observation - improper PPE usage,Conduct safety meeting and retrain workers,85
P-WE-026,West,Alice Brown,WC Insurance,Punch Items,P-WE-026-PUN-03,Punch item - paint touch-ups in lobby,Schedule painter and coordinate with client,65
P-WE-026,West,Alice Brown,WC Insurance,Submittals,P-WE-026-SUB-05,Submittal - elevator equipment shop drawings,Review technical specifications and approve,46
P-NE-027,Northeast,John Doe,BR Insurance,Change Orders,P-NE-027-CHA-07,Design change - structural beam modification,"Review impact on schedule and budget, get client approval",78
P-NE-027,Northeast,John Doe,BR Insurance,Incidents,P-NE-027-INC-02,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,80
P-NE-027,Northeast,John Doe,BR Insurance,Late Payment,P-NE-027-LAT-04,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,76
P-NE-027,Northeast,John Doe,BR Insurance,Observations,P-NE-027-OBS-05,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,64
P-NE-027,Northeast,John Doe,BR Insurance,Punch Items,P-NE-027-PUN-06,Punch item - landscaping final grading,Complete grading and seed installation,46
P-NE-027,Northeast,John Doe,BR Insurance,RFIs,P-NE-027-RFI-03,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",67
P-NE-027,Northeast,John Doe,BR Insurance,Submittals,P-NE-027-SUB-01,Submittal - roofing material samples,Coordinate color selection with client,52
P-NE-027,Northeast,John Doe,CA Insurance,Change Orders,P-NE-027-CHA-07,Design change - structural beam modification,"Review impact on schedule and budget, get client approval",78
P-NE-027,Northeast,John Doe,CA Insurance,Incidents,P-NE-027-INC-02,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,80
P-NE-027,Northeast,John Doe,CA Insurance,Late Payment,P-NE-027-LAT-04,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,74
P-NE-027,Northeast,John Doe,CA Insurance,Observations,P-NE-027-OBS-05,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,64
P-NE-027,Northeast,John Doe,CA Insurance,Punch Items,P-NE-027-PUN-06,Punch item - landscaping final grading,Complete grading and seed installation,48
P-NE-027,Northeast,John Doe,CA Insurance,RFIs,P-NE-027-RFI-03,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",65
P-NE-027,Northeast,John Doe,CA Insurance,Submittals,P-NE-027-SUB-01,Submittal - roofing material samples,Coordinate color selection with client,38
P-NE-027,Northeast,John Doe,Cost,Change Orders,P-NE-027-CHA-07,Design change - structural beam modification,"Review impact on schedule and budget, get client approval",99
P-NE-027,Northeast,John Doe,Cost,Incidents,P-NE-027-INC-02,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,71
P-NE-027,Northeast,John Doe,Cost,Late Payment,P-NE-027-LAT-04,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,85
P-NE-027,Northeast,John Doe,Cost,Observations,P-NE-027-OBS-05,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,53
P-NE-027,Northeast,John Doe,Cost,Punch Items,P-NE-027-PUN-06,Punch item - landscaping final grading,Complete grading and seed installation,56
P-NE-027,Northeast,John Doe,Cost,RFIs,P-NE-027-RFI-03,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",81
P-NE-027,Northeast,John Doe,Cost,Submittals,P-NE-027-SUB-01,Submittal - roofing material samples,Coordinate color selection with client,68
P-NE-027,Northeast,John Doe,GL Insurance,Change Orders,P-NE-027-CHA-07,Design change - structural beam modification,"Review impact on schedule and budget, get client approval",75
P-NE-027,Northeast,John Doe,GL Insurance,Incidents,P-NE-027-INC-02,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,89
P-NE-027,Northeast,John Doe,GL Insurance,Late Payment,P-NE-027-LAT-04,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,59
P-NE-027,Northeast,John Doe,GL Insurance,Observations,P-NE-027-OBS-05,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,86
P-NE-027,Northeast,John Doe,GL Insurance,Punch Items,P-NE-027-PUN-06,Punch item - landscaping final grading,Complete grading and seed installation,61
P-NE-027,Northeast,John Doe,GL Insurance,RFIs,P-NE-027-RFI-03,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",70
P-NE-027,Northeast,John Doe,GL Insurance,Submittals,P-NE-027-SUB-01,Submittal - roofing material samples,Coordinate color selection with client,52
P-NE-027,Northeast,John Doe,Safety,Change Orders,P-NE-027-CHA-07,Design change - structural beam modification,"Review impact on schedule and budget, get client approval",65
P-NE-027,Northeast,John Doe,Safety,Incidents,P-NE-027-INC-02,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,91
P-NE-027,Northeast,John Doe,Safety,Late Payment,P-NE-027-LAT-04,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,48
P-NE-027,Northeast,John Doe,Safety,Observations,P-NE-027-OBS-05,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,87
P-NE-027,Northeast,John Doe,Safety,Punch Items,P-NE-027-PUN-06,Punch item - landscaping final grading,Complete grading and seed installation,77
P-NE-027,Northeast,John Doe,Safety,RFIs,P-NE-027-RFI-03,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",77
P-NE-027,Northeast,John Doe,Safety,Submittals,P-NE-027-SUB-01,Submittal - roofing material samples,Coordinate color selection with client,70
P-NE-027,Northeast,John Doe,Schedule,Change Orders,P-NE-027-CHA-07,Design change - structural beam modification,"Review impact on schedule and budget, get client approval",89
P-NE-027,Northeast,John Doe,Schedule,Incidents,P-NE-027-INC-02,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,54
P-NE-027,Northeast,John Doe,Schedule,Late Payment,P-NE-027-LAT-04,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,61
P-NE-027,Northeast,John Doe,Schedule,Observations,P-NE-027-OBS-05,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,60
P-NE-027,Northeast,John Doe,Schedule,Punch Items,P-NE-027-PUN-06,Punch item - landscaping final grading,Complete grading and seed installation,78
P-NE-027,Northeast,John Doe,Schedule,RFIs,P-NE-027-RFI-03,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",86
P-NE-027,Northeast,John Doe,Schedule,Submittals,P-NE-027-SUB-01,Submittal - roofing material samples,Coordinate color selection with client,79
P-NE-027,Northeast,John Doe,WC Insurance,Change Orders,P-NE-027-CHA-07,Design change - structural beam modification,"Review impact on schedule and budget, get client approval",62
P-NE-027,Northeast,John Doe,WC Insurance,Incidents,P-NE-027-INC-02,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,78
P-NE-027,Northeast,John Doe,WC Insurance,Late Payment,P-NE-027-LAT-04,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,49
P-NE-027,Northeast,John Doe,WC Insurance,Observations,P-NE-027-OBS-05,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,74
P-NE-027,Northeast,John Doe,WC Insurance,Punch Items,P-NE-027-PUN-06,Punch item - landscaping final grading,Complete grading and seed installation,75
P-NE-027,Northeast,John Doe,WC Insurance,RFIs,P-NE-027-RFI-03,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",57
P-NE-027,Northeast,John Doe,WC Insurance,Submittals,P-NE-027-SUB-01,Submittal - roofing material samples,Coordinate color selection with client,46
P-SE-028,Southeast,Jane Smith,BR Insurance,Incidents,P-SE-028-INC-06,Worker injury - minor cut on hand,Complete injury report and safety protocol review,76
P-SE-028,Southeast,Jane Smith,BR Insurance,Inspections,P-SE-028-INS-02,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,68
P-SE-028,Southeast,Jane Smith,BR Insurance,Late Payment,P-SE-028-LAT-04,Client payment delayed - progress billing,Follow up with client and accounts receivable,82
P-SE-028,Southeast,Jane Smith,BR Insurance,Observations,P-SE-028-OBS-05,Environmental observation - dust control,Implement additional dust suppression measures,69
P-SE-028,Southeast,Jane Smith,BR Insurance,Punch Items,P-SE-028-PUN-03,Punch item - paint touch-ups in lobby,Schedule painter and coordinate with client,56
P-SE-028,Southeast,Jane Smith,BR Insurance,RFIs,P-SE-028-RFI-01,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,70
P-SE-028,Southeast,Jane Smith,BR Insurance,Submittals,P-SE-028-SUB-07,Submittal - elevator equipment shop drawings,Review technical specifications and approve,60
P-SE-028,Southeast,Jane Smith,CA Insurance,Incidents,P-SE-028-INC-06,Worker injury - minor cut on hand,Complete injury report and safety protocol review,89
P-SE-028,Southeast,Jane Smith,CA Insurance,Inspections,P-SE-028-INS-02,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,61
P-SE-028,Southeast,Jane Smith,CA Insurance,Late Payment,P-SE-028-LAT-04,Client payment delayed - progress billing,Follow up with client and accounts receivable,62
P-SE-028,Southeast,Jane Smith,CA Insurance,Observations,P-SE-028-OBS-05,Environmental observation - dust control,Implement additional dust suppression measures,68
P-SE-028,Southeast,Jane Smith,CA Insurance,Punch Items,P-SE-028-PUN-03,Punch item - paint touch-ups in lobby,Schedule painter and coordinate with client,46
P-SE-028,Southeast,Jane Smith,CA Insurance,RFIs,P-SE-028-RFI-01,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,51
P-SE-028,Southeast,Jane Smith,CA Insurance,Submittals,P-SE-028-SUB-07,Submittal - elevator equipment shop drawings,Review technical specifications and approve,49
P-SE-028,Southeast,Jane Smith,Cost,Incidents,P-SE-028-INC-06,Worker injury - minor cut on hand,Complete injury report and safety protocol review,70
P-SE-028,Southeast,Jane Smith,Cost,Inspections,P-SE-028-INS-02,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,64
P-SE-028,Southeast,Jane Smith,Cost,Late Payment,P-SE-028-LAT-04,Client payment delayed - progress billing,Follow up with client and accounts receivable,85
P-SE-028,Southeast,Jane Smith,Cost,Observations,P-SE-028-OBS-05,Environmental observation - dust control,Implement additional dust suppression measures,62
P-SE-028,Southeast,Jane Smith,Cost,Punch Items,P-SE-028-PUN-03,Punch item - paint touch-ups in lobby,Schedule painter and coordinate with client,58
P-SE-028,Southeast,Jane Smith,Cost,RFIs,P-SE-028-RFI-01,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,74
P-SE-028,Southeast,Jane Smith,Cost,Submittals,P-SE-028-SUB-07,Submittal - elevator equipment shop drawings,Review technical specifications and approve,73
P-SE-028,Southeast,Jane Smith,GL Insurance,Incidents,P-SE-028-INC-06,Worker injury - minor cut on hand,Complete injury report and safety protocol review,91
P-SE-028,Southeast,Jane Smith,GL Insurance,Inspections,P-SE-028-INS-02,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,57
P-SE-028,Southeast,Jane Smith,GL Insurance,Late Payment,P-SE-028-LAT-04,Client payment delayed - progress billing,Follow up with client and accounts receivable,44
P-SE-028,Southeast,Jane Smith,GL Insurance,Observations,P-SE-028-OBS-05,Environmental observation - dust control,Implement additional dust suppression measures,78
P-SE-028,Southeast,Jane Smith,GL Insurance,Punch Items,P-SE-028-PUN-03,Punch item - paint touch-ups in lobby,Schedule painter and coordinate with client,65
P-SE-028,Southeast,Jane Smith,GL Insurance,RFIs,P-SE-028-RFI-01,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,80
P-SE-028,Southeast,Jane Smith,GL Insurance,Submittals,P-SE-028-SUB-07,Submittal - elevator equipment shop drawings,Review technical specifications and approve,51
P-SE-028,Southeast,Jane Smith,Safety,Incidents,P-SE-028-INC-06,Worker injury - minor cut on hand,Complete injury report and safety protocol review,90
P-SE-028,Southeast,Jane Smith,Safety,Inspections,P-SE-028-INS-02,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,72
P-SE-028,Southeast,Jane Smith,Safety,Late Payment,P-SE-028-LAT-04,Client payment delayed - progress billing,Follow up with client and accounts receivable,52
P-SE-028,Southeast,Jane Smith,Safety,Observations,P-SE-028-OBS-05,Environmental observation - dust control,Implement additional dust suppression measures,80
P-SE-028,Southeast,Jane Smith,Safety,Punch Items,P-SE-028-PUN-03,Punch item - paint touch-ups in lobby,Schedule painter and coordinate with client,74
P-SE-028,Southeast,Jane Smith,Safety,RFIs,P-SE-028-RFI-01,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,66
P-SE-028,Southeast,Jane Smith,Safety,Submittals,P-SE-028-SUB-07,Submittal - elevator equipment shop drawings,Review technical specifications and approve,60
P-SE-028,Southeast,Jane Smith,Schedule,Incidents,P-SE-028-INC-06,Worker injury - minor cut on hand,Complete injury report and safety protocol review,47
P-SE-028,Southeast,Jane Smith,Schedule,Inspections,P-SE-028-INS-02,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,82
P-SE-028,Southeast,Jane Smith,Schedule,Late Payment,P-SE-028-LAT-04,Client payment delayed - progress billing,Follow up with client and accounts receivable,68
P-SE-028,Southeast,Jane Smith,Schedule,Observations,P-SE-028-OBS-05,Environmental observation - dust control,Implement additional dust suppression measures,66
P-SE-028,Southeast,Jane Smith,Schedule,Punch Items,P-SE-028-PUN-03,Punch item - paint touch-ups in lobby,Schedule painter and coordinate with client,61
