impact_category,process_name,kpi_name,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value,projectId,score,actual
BR Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.1,0.1,0.4,28.0,12.0,1.2,0.12,P-MW-033,91.0,3.0
BR Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.1,0.1,0.6,60.0,0.0,0.0,0.0,P-MW-033,76.0,1.0
BR Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.1,0.3,0.4,34.8,5.2,1.6,0.16,P-MW-033,79.0,1.0
BR Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.1,0.3,0.6,37.8,22.2,6.7,0.67,P-MW-033,93.0,1.0
CA Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.15,0.1,0.4,40.0,0.0,0.0,0.0,P-MW-033,95.0,9.7
CA Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.15,0.1,0.6,33.0,27.0,2.7,0.41,P-MW-033,90.0,0.99
CA Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.15,0.3,0.4,33.2,6.8,2.0,0.31,P-MW-033,88.0,0.96
CA Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.15,0.3,0.6,51.0,9.0,2.7,0.41,P-MW-033,81.0,1.0
CA Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.15,0.4,0.35,24.5,10.5,4.2,0.63,P-MW-033,98.0,1.0
CA Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.15,0.4,0.65,65.0,0.0,0.0,0.0,P-MW-033,90.0,1.0
CA Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.15,0.2,0.6,52.2,7.8,1.6,0.23,P-MW-033,84.0,1.0
CA Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.15,0.2,0.4,25.2,14.8,3.0,0.44,P-MW-033,80.0,0.96
Cost,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.1,0.55,55.0,0.0,0.0,0.0,P-MW-033,82.0,9.6
Cost,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.1,0.45,24.8,20.3,2.0,0.1,P-MW-033,81.0,0.96
Cost,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.2,0.6,49.8,10.2,2.0,0.1,P-MW-033,99.0,1.0
Cost,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.2,0.4,34.0,6.0,1.2,0.06,P-MW-033,84.0,1.0
Cost,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.4,0.45,31.5,13.5,5.4,0.27,P-MW-033,93.0,2.0
Cost,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.4,0.55,55.0,0.0,0.0,0.0,P-MW-033,90.0,1.0
Cost,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.3,0.4,34.8,5.2,1.6,0.08,P-MW-033,88.0,1.0
Cost,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.3,0.6,37.8,22.2,6.7,0.33,P-MW-033,75.0,0.97
GL Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.15,0.25,0.4,40.0,0.0,0.0,0.0,P-MW-033,95.0,10.0
GL Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.15,0.25,0.6,33.0,27.0,6.8,1.01,P-MW-033,90.0,0.97
GL Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.15,0.4,0.6,49.8,10.2,4.1,0.61,P-MW-033,71.0,1.0
GL Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.15,0.4,0.4,34.0,6.0,2.4,0.36,P-MW-033,88.0,1.0
GL Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.15,0.05,0.4,28.0,12.0,0.6,0.09,P-MW-033,96.0,1.0
GL Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.15,0.05,0.6,60.0,0.0,0.0,0.0,P-MW-033,96.0,1.0
GL Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.15,0.3,0.4,34.8,5.2,1.6,0.23,P-MW-033,95.0,0.0
GL Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.15,0.3,0.6,37.8,22.2,6.7,1.0,P-MW-033,93.0,0.95
Safety,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.3,0.35,35.0,0.0,0.0,0.0,P-MW-033,77.0,9.3
Safety,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.3,0.65,35.8,29.3,8.8,0.44,P-MW-033,78.0,1.0
Safety,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.25,0.6,49.8,10.2,2.6,0.13,P-MW-033,81.0,1.0
Safety,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.25,0.4,34.0,6.0,1.5,0.08,P-MW-033,75.0,1.0
Safety,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.05,0.4,28.0,12.0,0.6,0.03,P-MW-033,86.0,4.0
Safety,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.05,0.6,60.0,0.0,0.0,0.0,P-MW-033,75.0,1.0
Safety,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.4,0.4,34.8,5.2,2.1,0.1,P-MW-033,95.0,0.0
Safety,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.4,0.6,37.8,22.2,8.9,0.44,P-MW-033,95.0,0.98
Schedule,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.1,0.4,40.0,0.0,0.0,0.0,P-MW-033,96.0,10.0
Schedule,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.1,0.6,33.0,27.0,2.7,0.14,P-MW-033,78.0,1.0
Schedule,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.3,0.4,33.2,6.8,2.0,0.1,P-MW-033,79.0,1.0
Schedule,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.3,0.6,51.0,9.0,2.7,0.14,P-MW-033,97.0,1.0
Schedule,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.3,0.45,31.5,13.5,4.1,0.2,P-MW-033,72.0,8.0
Schedule,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.3,0.55,55.0,0.0,0.0,0.0,P-MW-033,90.0,1.0
Schedule,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.3,0.6,52.2,7.8,2.3,0.12,P-MW-033,97.0,0.0
Schedule,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.3,0.4,25.2,14.8,4.4,0.22,P-MW-033,70.0,1.0
WC Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.05,0.35,35.0,0.0,0.0,0.0,P-MW-033,97.0,10.0
WC Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.05,0.65,35.8,29.3,1.5,0.07,P-MW-033,95.0,1.0
WC Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.025,0.45,37.4,7.7,0.2,0.01,P-MW-033,73.0,0.99
WC Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.025,0.55,46.8,8.3,0.2,0.01,P-MW-033,97.0,1.0
WC Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.025,0.4,28.0,12.0,0.3,0.02,P-MW-033,71.0,8.0
WC Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.025,0.6,60.0,0.0,0.0,0.0,P-MW-033,89.0,1.0
WC Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.9,0.4,34.8,5.2,4.7,0.23,P-MW-033,83.0,1.0
WC Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.9,0.6,37.8,22.2,20.0,1.0,P-MW-033,99.0,1.0
BR Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.1,0.2,0.4,40.0,0.0,0.0,0.0,P-WE-034,43.0,9.3
BR Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.1,0.2,0.6,33.0,27.0,5.4,0.54,P-WE-034,37.0,1.0
BR Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.1,0.4,0.6,49.8,10.2,4.1,0.41,P-WE-034,67.0,0.93
BR Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.1,0.4,0.4,34.0,6.0,2.4,0.24,P-WE-034,61.0,1.0
BR Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.1,0.1,0.4,28.0,12.0,1.2,0.12,P-WE-034,81.0,6.0
BR Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.1,0.1,0.6,60.0,0.0,0.0,0.0,P-WE-034,76.0,0.96
BR Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.1,0.3,0.4,34.8,5.2,1.6,0.16,P-WE-034,38.0,4.0
BR Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.1,0.3,0.6,37.8,22.2,6.7,0.67,P-WE-034,24.0,0.99
CA Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.15,0.1,0.4,40.0,0.0,0.0,0.0,P-WE-034,70.0,9.6
CA Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.15,0.1,0.6,33.0,27.0,2.7,0.41,P-WE-034,80.0,1.0
CA Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.15,0.3,0.4,33.2,6.8,2.0,0.31,P-WE-034,63.0,0.98
CA Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.15,0.3,0.6,51.0,9.0,2.7,0.41,P-WE-034,94.0,1.0
CA Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.15,0.4,0.35,24.5,10.5,4.2,0.63,P-WE-034,70.0,9.0
CA Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.15,0.4,0.65,65.0,0.0,0.0,0.0,P-WE-034,48.0,1.0
CA Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.15,0.2,0.6,52.2,7.8,1.6,0.23,P-WE-034,91.0,1.0
CA Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.15,0.2,0.4,25.2,14.8,3.0,0.44,P-WE-034,83.0,0.98
Cost,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.1,0.55,55.0,0.0,0.0,0.0,P-WE-034,62.0,9.6
Cost,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.1,0.45,24.8,20.3,2.0,0.1,P-WE-034,66.0,1.0
Cost,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.2,0.6,49.8,10.2,2.0,0.1,P-WE-034,90.0,0.94
Cost,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.2,0.4,34.0,6.0,1.2,0.06,P-WE-034,77.0,1.0
Cost,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.4,0.45,31.5,13.5,5.4,0.27,P-WE-034,60.0,12.0
Cost,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.4,0.55,55.0,0.0,0.0,0.0,P-WE-034,69.0,1.0
Cost,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.3,0.4,34.8,5.2,1.6,0.08,P-WE-034,49.0,4.0
Cost,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.3,0.6,37.8,22.2,6.7,0.33,P-WE-034,61.0,0.99
GL Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.15,0.25,0.4,40.0,0.0,0.0,0.0,P-WE-034,36.0,9.0
GL Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.15,0.25,0.6,33.0,27.0,6.8,1.01,P-WE-034,48.0,0.96
GL Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.15,0.4,0.6,49.8,10.2,4.1,0.61,P-WE-034,80.0,0.97
GL Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.15,0.4,0.4,34.0,6.0,2.4,0.36,P-WE-034,49.0,1.0
GL Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.15,0.05,0.4,28.0,12.0,0.6,0.09,P-WE-034,95.0,2.0
GL Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.15,0.05,0.6,60.0,0.0,0.0,0.0,P-WE-034,63.0,1.0
GL Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.15,0.3,0.4,34.8,5.2,1.6,0.23,P-WE-034,91.0,1.0
GL Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.15,0.3,0.6,37.8,22.2,6.7,1.0,P-WE-034,88.0,1.0
Safety,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.3,0.35,35.0,0.0,0.0,0.0,P-WE-034,79.0,9.8
Safety,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.3,0.65,35.8,29.3,8.8,0.44,P-WE-034,52.0,0.96
Safety,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.25,0.6,49.8,10.2,2.6,0.13,P-WE-034,53.0,0.94
Safety,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.25,0.4,34.0,6.0,1.5,0.08,P-WE-034,52.0,1.0
Safety,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.05,0.4,28.0,12.0,0.6,0.03,P-WE-034,73.0,8.0
Safety,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.05,0.6,60.0,0.0,0.0,0.0,P-WE-034,73.0,1.0
Safety,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.4,0.4,34.8,5.2,2.1,0.1,P-WE-034,26.0,5.0
Safety,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.4,0.6,37.8,22.2,8.9,0.44,P-WE-034,20.0,1.0
Schedule,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.1,0.4,40.0,0.0,0.0,0.0,P-WE-034,78.0,9.9
Schedule,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.1,0.6,33.0,27.0,2.7,0.14,P-WE-034,68.0,1.0
Schedule,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.3,0.4,33.2,6.8,2.0,0.1,P-WE-034,50.0,0.92
Schedule,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.3,0.6,51.0,9.0,2.7,0.14,P-WE-034,44.0,1.0
Schedule,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.3,0.45,31.5,13.5,4.1,0.2,P-WE-034,41.0,17.0
Schedule,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.3,0.55,55.0,0.0,0.0,0.0,P-WE-034,47.0,0.97
Schedule,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.3,0.6,52.2,7.8,2.3,0.12,P-WE-034,31.0,5.0
Schedule,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.3,0.4,25.2,14.8,4.4,0.22,P-WE-034,44.0,0.98
WC Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.05,0.35,35.0,0.0,0.0,0.0,P-WE-034,76.0,9.1
WC Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.05,0.65,35.8,29.3,1.5,0.07,P-WE-034,78.0,1.0
WC Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.025,0.45,37.4,7.7,0.2,0.01,P-WE-034,73.0,0.98
WC Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.025,0.55,46.8,8.3,0.2,0.01,P-WE-034,60.0,1.0
WC Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.025,0.4,28.0,12.0,0.3,0.02,P-WE-034,77.0,7.0
WC Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.025,0.6,60.0,0.0,0.0,0.0,P-WE-034,76.0,1.0
WC Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.9,0.4,34.8,5.2,4.7,0.23,P-WE-034,55.0,3.0
WC Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.9,0.6,37.8,22.2,20.0,1.0,P-WE-034,53.0,0.99
BR Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.1,0.2,0.4,40.0,0.0,0.0,0.0,P-NE-035,20.0,8.2
BR Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.1,0.2,0.6,33.0,27.0,5.4,0.54,P-NE-035,35.0,1.0
BR Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.1,0.4,0.6,49.8,10.2,4.1,0.41,P-NE-035,42.0,0.96
BR Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.1,0.4,0.4,34.0,6.0,2.4,0.24,P-NE-035,56.0,1.0
BR Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.1,0.1,0.4,28.0,12.0,1.2,0.12,P-NE-035,8.0,29.0
BR Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.1,0.1,0.6,60.0,0.0,0.0,0.0,P-NE-035,27.0,1.0
BR Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.1,0.3,0.4,34.8,5.2,1.6,0.16,P-NE-035,46.0,4.0
BR Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.1,0.3,0.6,37.8,22.2,6.7,0.67,P-NE-035,50.0,0.94
CA Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.15,0.1,0.4,40.0,0.0,0.0,0.0,P-NE-035,45.0,9.2
CA Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.15,0.1,0.6,33.0,27.0,2.7,0.41,P-NE-035,40.0,1.0
CA Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.15,0.3,0.4,33.2,6.8,2.0,0.31,P-NE-035,19.0,0.88
CA Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.15,0.3,0.6,51.0,9.0,2.7,0.41,P-NE-035,15.0,1.0
CA Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.15,0.4,0.35,24.5,10.5,4.2,0.63,P-NE-035,22.0,22.0
CA Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.15,0.4,0.65,65.0,0.0,0.0,0.0,P-NE-035,43.0,0.98
CA Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.15,0.2,0.6,52.2,7.8,1.6,0.23,P-NE-035,44.0,4.0
CA Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.15,0.2,0.4,25.2,14.8,3.0,0.44,P-NE-035,38.0,1.0
Cost,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.1,0.55,55.0,0.0,0.0,0.0,P-NE-035,46.0,8.7
Cost,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.1,0.45,24.8,20.3,2.0,0.1,P-NE-035,34.0,1.0
Cost,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.2,0.6,49.8,10.2,2.0,0.1,P-NE-035,19.0,0.9
Cost,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.2,0.4,34.0,6.0,1.2,0.06,P-NE-035,3.0,1.0
Cost,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.4,0.45,31.5,13.5,5.4,0.27,P-NE-035,38.0,18.0
Cost,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.4,0.55,55.0,0.0,0.0,0.0,P-NE-035,37.0,1.0
Cost,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.3,0.4,34.8,5.2,1.6,0.08,P-NE-035,29.0,5.0
Cost,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.3,0.6,37.8,22.2,6.7,0.33,P-NE-035,44.0,0.97
GL Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.15,0.25,0.4,40.0,0.0,0.0,0.0,P-NE-035,34.0,8.8
GL Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.15,0.25,0.6,33.0,27.0,6.8,1.01,P-NE-035,33.0,1.0
GL Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.15,0.4,0.6,49.8,10.2,4.1,0.61,P-NE-035,14.0,0.92
GL Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.15,0.4,0.4,34.0,6.0,2.4,0.36,P-NE-035,8.0,1.0
GL Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.15,0.05,0.4,28.0,12.0,0.6,0.09,P-NE-035,11.0,28.0
GL Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.15,0.05,0.6,60.0,0.0,0.0,0.0,P-NE-035,4.0,0.96
GL Insurance,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.15,0.3,0.4,34.8,5.2,1.6,0.23,P-NE-035,12.0,6.0
GL Insurance,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.15,0.3,0.6,37.8,22.2,6.7,1.0,P-NE-035,40.0,1.0
Safety,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.3,0.35,35.0,0.0,0.0,0.0,P-NE-035,42.0,8.7
Safety,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.3,0.65,35.8,29.3,8.8,0.44,P-NE-035,53.0,1.0
Safety,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.25,0.6,49.8,10.2,2.6,0.13,P-NE-035,36.0,0.94
Safety,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.25,0.4,34.0,6.0,1.5,0.08,P-NE-035,27.0,1.0
Safety,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.05,0.4,28.0,12.0,0.6,0.03,P-NE-035,48.0,16.0
Safety,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.05,0.6,60.0,0.0,0.0,0.0,P-NE-035,53.0,0.96
Safety,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.4,0.4,34.8,5.2,2.1,0.1,P-NE-035,19.0,6.0
Safety,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.4,0.6,37.8,22.2,8.9,0.44,P-NE-035,27.0,0.92
Schedule,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.1,0.4,40.0,0.0,0.0,0.0,P-NE-035,59.0,9.1
Schedule,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.1,0.6,33.0,27.0,2.7,0.14,P-NE-035,54.0,1.0
Schedule,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.3,0.4,33.2,6.8,2.0,0.1,P-NE-035,63.0,0.95
Schedule,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.3,0.6,51.0,9.0,2.7,0.14,P-NE-035,43.0,1.0
Schedule,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.3,0.45,31.5,13.5,4.1,0.2,P-NE-035,10.0,26.0
Schedule,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.3,0.55,55.0,0.0,0.0,0.0,P-NE-035,35.0,1.0
Schedule,punchlistCompletion,Avg Time to Close Punch Item,0.0,7,< 7 days,days,False,2,0.05,0.3,0.6,52.2,7.8,2.3,0.12,P-NE-035,29.0,5.0
Schedule,punchlistCompletion,Punch List Items Closed Rate,0.95,1,> 95%,%,True,3,0.05,0.3,0.4,25.2,14.8,4.4,0.22,P-NE-035,41.0,0.94
WC Insurance,clientHandover,Client Satisfaction Score,8.0,10,> 8,/10,True,4,0.05,0.05,0.35,35.0,0.0,0.0,0.0,P-NE-035,18.0,8.3
WC Insurance,clientHandover,Client Training Completion,1.0,1,100%,%,True,2,0.05,0.05,0.65,35.8,29.3,1.5,0.07,P-NE-035,10.0,1.0
WC Insurance,finalDocumentation,As-Built Drawing Accuracy,0.9,1,> 90%,%,True,3,0.05,0.025,0.45,37.4,7.7,0.2,0.01,P-NE-035,30.0,0.94
WC Insurance,finalDocumentation,O&M Manuals Submitted Timely,1.0,1,100%,%,True,3,0.05,0.025,0.55,46.8,8.3,0.2,0.01,P-NE-035,50.0,1.0
WC Insurance,financialReconciliation,Final Payment Received Time,0.0,30,< 30 days,days,False,4,0.05,0.025,0.4,28.0,12.0,0.3,0.02,P-NE-035,15.0,25.0
WC Insurance,financialReconciliation,Subcontractor Final Payments,1.0,1,100%,%,True,2,0.05,0.025,0.6,60.0,0.0,0.0,0.0,P-NE-035,31.0,1.0
