impact_category,process_name,kpi_name,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value,projectId,score,actual
Cost,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.3,0.45,0.3,23,6.9,3.1,0.93,P-MW-029,77.0,7.67
Cost,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.3,0.45,0.1,9,1.0,0.5,0.14,P-MW-029,64.0,0.38
Cost,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.3,0.45,0.4,24,16.0,7.2,2.16,P-MW-029,57.0,0.04
Cost,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.3,0.45,0.2,15,5.0,2.3,0.68,P-MW-029,64.0,0.93
GL Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.1,0.1,0.1,10,0.0,0.0,0.0,P-MW-029,75.0,0.86
GL Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.3,19,11.1,1.1,0.11,P-MW-029,95.0,0.0
GL Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.1,0.1,0.2,10,10.0,1.0,0.1,P-MW-029,72.0,2.4
GL Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.4,30,10.0,1.0,0.1,P-MW-029,87.0,0.0
GL Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.1,0.35,0.45,34,11.3,3.9,0.39,P-MW-029,82.0,0.12
GL Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.1,0.35,0.1,7,3.3,1.2,0.12,P-MW-029,64.0,8.0
GL Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.1,0.35,0.35,23,11.6,4.0,0.4,P-MW-029,73.0,56.0
GL Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.1,0.35,0.1,6,4.0,1.4,0.14,P-MW-029,54.0,0.25
GL Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.25,23,2.0,0.3,0.03,P-MW-029,54.0,1.0
GL Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.2,17,3.2,0.5,0.05,P-MW-029,64.0,0.91
GL Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.15,11,3.8,0.6,0.06,P-MW-029,71.0,1.0
GL Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.4,30,10.4,1.6,0.16,P-MW-029,65.0,0.93
GL Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.1,0.4,0.3,23,6.9,2.8,0.28,P-MW-029,73.0,6.82
GL Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.1,0.4,0.4,36,4.0,1.6,0.16,P-MW-029,93.0,0.07
GL Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.1,0.4,0.2,12,8.0,3.2,0.32,P-MW-029,85.0,0.01
GL Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.1,0.4,0.1,8,2.5,1.0,0.1,P-MW-029,91.0,0.93
Safety,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.1,0.1,0.1,10,0.0,0.0,0.0,P-MW-029,64.0,0.68
Safety,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.3,19,11.1,1.1,0.11,P-MW-029,53.0,0.0
Safety,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.1,0.1,0.2,10,10.0,1.0,0.1,P-MW-029,74.0,2.28
Safety,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.4,30,10.0,1.0,0.1,P-MW-029,85.0,0.0
Safety,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.1,0.4,0.4,30,10.0,4.0,0.4,P-MW-029,70.0,0.18
Safety,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.1,0.4,0.15,10,5.0,2.0,0.2,P-MW-029,61.0,9.0
Safety,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.1,0.4,0.35,23,11.6,4.6,0.46,P-MW-029,56.0,42.0
Safety,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.1,0.4,0.1,6,4.0,1.6,0.16,P-MW-029,69.0,0.16
Safety,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.1,9,0.8,0.1,0.01,P-MW-029,28.0,1.0
Safety,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.2,17,3.2,0.5,0.05,P-MW-029,66.0,0.98
Safety,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.25,19,6.3,0.9,0.09,P-MW-029,62.0,1.0
Safety,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.45,33,11.7,1.8,0.18,P-MW-029,30.0,0.98
Safety,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.1,0.35,0.25,19,5.8,2.0,0.2,P-MW-029,52.0,5.7
Safety,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.1,0.35,0.5,45,5.0,1.8,0.18,P-MW-029,56.0,0.42
Safety,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.1,0.35,0.1,6,4.0,1.4,0.14,P-MW-029,83.0,0.02
Safety,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.1,0.35,0.15,11,3.8,1.3,0.13,P-MW-029,58.0,0.98
Schedule,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-MW-029,45.0,0.54
Schedule,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-MW-029,58.0,0.0
Schedule,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.15,8,7.5,0.8,0.04,P-MW-029,36.0,1.69
Schedule,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.45,34,11.3,1.1,0.06,P-MW-029,53.0,0.0
Schedule,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.3,0.2,15,5.0,1.5,0.08,P-MW-029,63.0,0.22
Schedule,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.3,0.3,20,9.9,3.0,0.15,P-MW-029,63.0,8.0
Schedule,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.3,0.4,27,13.2,4.0,0.2,P-MW-029,46.0,40.0
Schedule,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.3,0.1,6,4.0,1.2,0.06,P-MW-029,40.0,0.27
Schedule,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.4,37,3.2,0.6,0.03,P-MW-029,76.0,0.94
Schedule,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.1,8,1.6,0.3,0.02,P-MW-029,60.0,1.0
Schedule,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.3,23,7.5,1.5,0.08,P-MW-029,69.0,1.0
Schedule,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.2,15,5.2,1.0,0.05,P-MW-029,89.0,1.0
Schedule,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.2,15,4.6,1.8,0.09,P-MW-029,91.0,8.29
Schedule,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.45,41,4.5,1.8,0.09,P-MW-029,60.0,0.42
Schedule,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.25,15,10.0,4.0,0.2,P-MW-029,55.0,0.05
Schedule,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-MW-029,55.0,0.88
WC Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-MW-029,71.0,0.69
WC Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-MW-029,97.0,0.0
WC Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-MW-029,93.0,2.71
WC Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-MW-029,69.0,0.0
WC Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.4,0.4,30,10.0,4.0,0.2,P-MW-029,71.0,0.18
WC Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.4,0.15,10,5.0,2.0,0.1,P-MW-029,65.0,7.0
WC Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.4,0.35,23,11.6,4.6,0.23,P-MW-029,47.0,42.0
WC Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.4,0.1,6,4.0,1.6,0.08,P-MW-029,66.0,0.18
WC Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.1,9,0.8,0.1,0.01,P-MW-029,79.0,1.0
WC Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.2,17,3.2,0.5,0.02,P-MW-029,77.0,0.91
WC Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.25,19,6.3,0.9,0.05,P-MW-029,60.0,1.0
WC Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.45,33,11.7,1.8,0.09,P-MW-029,60.0,1.0
WC Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.35,0.2,15,4.6,1.6,0.08,P-MW-029,71.0,7.54
WC Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.35,0.6,54,6.0,2.1,0.11,P-MW-029,64.0,0.34
WC Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.35,0.1,6,4.0,1.4,0.07,P-MW-029,55.0,0.04
WC Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.35,0.1,8,2.5,0.9,0.04,P-MW-029,71.0,0.92
BR Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-WE-030,45.0,0.52
BR Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-WE-030,55.0,0.0
BR Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-WE-030,29.0,1.53
BR Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-WE-030,46.0,0.0
BR Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.35,0.35,26,8.8,3.1,0.15,P-WE-030,62.0,0.24
BR Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.35,0.15,10,5.0,1.7,0.09,P-WE-030,63.0,7.0
BR Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.35,0.4,27,13.2,4.6,0.23,P-WE-030,66.0,45.0
BR Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.35,0.1,6,4.0,1.4,0.07,P-WE-030,37.0,0.31
BR Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.4,37,3.2,0.5,0.02,P-WE-030,59.0,1.0
BR Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.2,17,3.2,0.5,0.02,P-WE-030,59.0,1.0
BR Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.1,8,2.5,0.4,0.02,P-WE-030,72.0,1.0
BR Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.3,22,7.8,1.2,0.06,P-WE-030,57.0,1.0
BR Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.3,23,6.9,2.8,0.14,P-WE-030,47.0,6.18
BR Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.2,18,2.0,0.8,0.04,P-WE-030,42.0,0.6
BR Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.4,24,16.0,6.4,0.32,P-WE-030,35.0,0.07
BR Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-WE-030,63.0,0.93
CA Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-WE-030,73.0,0.71
CA Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-WE-030,56.0,0.0
CA Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-WE-030,79.0,2.41
CA Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-WE-030,60.0,0.0
CA Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.3,0.25,19,6.3,1.9,0.09,P-WE-030,58.0,0.27
CA Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.3,0.25,17,8.3,2.5,0.12,P-WE-030,61.0,8.0
CA Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.3,0.25,17,8.3,2.5,0.12,P-WE-030,60.0,47.0
CA Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.3,0.25,15,10.0,3.0,0.15,P-WE-030,59.0,0.19
CA Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.1,9,0.8,0.2,0.01,P-WE-030,37.0,1.0
CA Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.2,17,3.2,0.6,0.03,P-WE-030,37.0,0.95
CA Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.25,19,6.3,1.3,0.06,P-WE-030,43.0,0.92
CA Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.45,33,11.7,2.3,0.12,P-WE-030,56.0,0.93
CA Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.3,23,6.9,2.8,0.14,P-WE-030,25.0,4.86
CA Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.4,36,4.0,1.6,0.08,P-WE-030,54.0,0.46
CA Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.2,12,8.0,3.2,0.16,P-WE-030,32.0,0.06
CA Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-WE-030,23.0,0.77
Cost,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.3,0.1,0.1,10,0.0,0.0,0.0,P-WE-030,60.0,0.64
Cost,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.3,0.1,0.45,28,16.7,1.7,0.5,P-WE-030,64.0,0.0
Cost,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.3,0.1,0.3,15,15.0,1.5,0.45,P-WE-030,83.0,2.69
Cost,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.3,0.1,0.15,11,3.8,0.4,0.11,P-WE-030,67.0,0.0
Cost,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.3,0.3,0.3,23,7.5,2.3,0.68,P-WE-030,75.0,0.16
Cost,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.3,0.3,0.2,13,6.6,2.0,0.59,P-WE-030,52.0,10.0
Cost,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.3,0.3,0.4,27,13.2,4.0,1.19,P-WE-030,65.0,44.0
Cost,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.3,0.3,0.1,6,4.0,1.2,0.36,P-WE-030,76.0,0.13
Cost,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.3,0.15,0.4,37,3.2,0.5,0.14,P-WE-030,70.0,1.0
Cost,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.3,0.15,0.3,25,4.8,0.7,0.22,P-WE-030,83.0,1.0
Cost,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.3,0.15,0.1,8,2.5,0.4,0.11,P-WE-030,71.0,0.96
Cost,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.3,0.15,0.2,15,5.2,0.8,0.23,P-WE-030,48.0,0.93
Cost,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.3,0.45,0.3,23,6.9,3.1,0.93,P-WE-030,47.0,5.54
Cost,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.3,0.45,0.1,9,1.0,0.5,0.14,P-WE-030,22.0,0.71
Cost,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.3,0.45,0.4,24,16.0,7.2,2.16,P-WE-030,31.0,0.07
Cost,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.3,0.45,0.2,15,5.0,2.3,0.68,P-WE-030,54.0,1.0
GL Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.1,0.1,0.1,10,0.0,0.0,0.0,P-WE-030,42.0,0.53
GL Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.3,19,11.1,1.1,0.11,P-WE-030,66.0,0.0
GL Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.1,0.1,0.2,10,10.0,1.0,0.1,P-WE-030,66.0,2.5
GL Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.4,30,10.0,1.0,0.1,P-WE-030,40.0,0.0
GL Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.1,0.35,0.45,34,11.3,3.9,0.39,P-WE-030,72.0,0.18
GL Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.1,0.35,0.1,7,3.3,1.2,0.12,P-WE-030,95.0,1.0
GL Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.1,0.35,0.35,23,11.6,4.0,0.4,P-WE-030,76.0,58.0
GL Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.1,0.35,0.1,6,4.0,1.4,0.14,P-WE-030,78.0,0.11
GL Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.25,23,2.0,0.3,0.03,P-WE-030,44.0,1.0
GL Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.2,17,3.2,0.5,0.05,P-WE-030,31.0,1.0
GL Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.15,11,3.8,0.6,0.06,P-WE-030,43.0,0.98
GL Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.4,30,10.4,1.6,0.16,P-WE-030,59.0,0.98
GL Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.1,0.4,0.3,23,6.9,2.8,0.28,P-WE-030,73.0,7.92
GL Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.1,0.4,0.4,36,4.0,1.6,0.16,P-WE-030,44.0,0.51
GL Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.1,0.4,0.2,12,8.0,3.2,0.32,P-WE-030,74.0,0.02
GL Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.1,0.4,0.1,8,2.5,1.0,0.1,P-WE-030,46.0,0.89
Safety,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.1,0.1,0.1,10,0.0,0.0,0.0,P-WE-030,67.0,0.76
Safety,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.3,19,11.1,1.1,0.11,P-WE-030,51.0,0.0
Safety,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.1,0.1,0.2,10,10.0,1.0,0.1,P-WE-030,43.0,1.73
Safety,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.4,30,10.0,1.0,0.1,P-WE-030,50.0,0.0
Safety,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.1,0.4,0.4,30,10.0,4.0,0.4,P-WE-030,46.0,0.3
Safety,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.1,0.4,0.15,10,5.0,2.0,0.2,P-WE-030,53.0,10.0
Safety,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.1,0.4,0.35,23,11.6,4.6,0.46,P-WE-030,76.0,49.0
Safety,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.1,0.4,0.1,6,4.0,1.6,0.16,P-WE-030,42.0,0.27
Safety,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.1,9,0.8,0.1,0.01,P-WE-030,70.0,0.96
Safety,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.2,17,3.2,0.5,0.05,P-WE-030,45.0,0.94
Safety,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.25,19,6.3,0.9,0.09,P-WE-030,41.0,1.0
Safety,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.45,33,11.7,1.8,0.18,P-WE-030,74.0,1.0
Safety,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.1,0.35,0.25,19,5.8,2.0,0.2,P-WE-030,58.0,6.91
Safety,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.1,0.35,0.5,45,5.0,1.8,0.18,P-WE-030,53.0,0.51
Safety,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.1,0.35,0.1,6,4.0,1.4,0.14,P-WE-030,35.0,0.07
Safety,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.1,0.35,0.15,11,3.8,1.3,0.13,P-WE-030,48.0,0.94
Schedule,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-WE-030,36.0,0.42
Schedule,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-WE-030,34.0,0.0
Schedule,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.15,8,7.5,0.8,0.04,P-WE-030,31.0,1.54
Schedule,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.45,34,11.3,1.1,0.06,P-WE-030,44.0,0.0
Schedule,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.3,0.2,15,5.0,1.5,0.08,P-WE-030,22.0,0.49
Schedule,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.3,0.3,20,9.9,3.0,0.15,P-WE-030,32.0,16.0
Schedule,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.3,0.4,27,13.2,4.0,0.2,P-WE-030,28.0,30.0
Schedule,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.3,0.1,6,4.0,1.2,0.06,P-WE-030,35.0,0.35
Schedule,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.4,37,3.2,0.6,0.03,P-WE-030,67.0,1.0
Schedule,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.1,8,1.6,0.3,0.02,P-WE-030,53.0,0.9
Schedule,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.3,23,7.5,1.5,0.08,P-WE-030,60.0,0.98
Schedule,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.2,15,5.2,1.0,0.05,P-WE-030,73.0,0.94
Schedule,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.2,15,4.6,1.8,0.09,P-WE-030,56.0,6.58
Schedule,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.45,41,4.5,1.8,0.09,P-WE-030,43.0,0.59
Schedule,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.25,15,10.0,4.0,0.2,P-WE-030,46.0,0.06
Schedule,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-WE-030,69.0,0.9
WC Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-WE-030,33.0,0.47
WC Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-WE-030,65.0,0.0
WC Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-WE-030,46.0,1.88
